"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Gender"	"Gender Code"	Births
	"2015"	"2015"	"Jefferson County, AL"	"01073"	"Male"	"M"	4458
	"2015"	"2015"	"Duval County, FL"	"12031"	"Female"	"F"	6258
	"2015"	"2015"	"Duval County, FL"	"12031"	"Male"	"M"	6776
	"2015"	"2015"	"Marion County, IN"	"18097"	"Female"	"F"	6924
	"2015"	"2015"	"Marion County, IN"	"18097"	"Male"	"M"	7558
	"2015"	"2015"	"Jefferson County, KY"	"21111"	"Female"	"F"	4934
	"2015"	"2015"	"Jefferson County, KY"	"21111"	"Male"	"M"	5213
	"2015"	"2015"	"Kent County, MI"	"26081"	"Female"	"F"	4365
	"2015"	"2015"	"Kent County, MI"	"26081"	"Male"	"M"	4476
	"2015"	"2015"	"Jackson County, MO"	"29095"	"Female"	"F"	4552
	"2015"	"2015"	"Jackson County, MO"	"29095"	"Male"	"M"	4793
	"2015"	"2015"	"St. Louis County, MO"	"29189"	"Female"	"F"	5835
	"2015"	"2015"	"St. Louis County, MO"	"29189"	"Male"	"M"	5837
	"2015"	"2015"	"St. Louis city, MO"	"29510"	"Female"	"F"	2269
	"2015"	"2015"	"St. Louis city, MO"	"29510"	"Male"	"M"	2300
	"2015"	"2015"	"Douglas County, NE"	"31055"	"Female"	"F"	4197
	"2015"	"2015"	"Douglas County, NE"	"31055"	"Male"	"M"	4516
	"2015"	"2015"	"Guilford County, NC"	"37081"	"Female"	"F"	2976
	"2015"	"2015"	"Guilford County, NC"	"37081"	"Male"	"M"	3107
	"2015"	"2015"	"Mecklenburg County, NC"	"37119"	"Female"	"F"	7241
	"2015"	"2015"	"Mecklenburg County, NC"	"37119"	"Male"	"M"	7614
	"2015"	"2015"	"Wake County, NC"	"37183"	"Female"	"F"	6320
	"2015"	"2015"	"Wake County, NC"	"37183"	"Male"	"M"	6539
	"2015"	"2015"	"Franklin County, OH"	"39049"	"Female"	"F"	9390
	"2015"	"2015"	"Franklin County, OH"	"39049"	"Male"	"M"	9730
	"2015"	"2015"	"Hamilton County, OH"	"39061"	"Female"	"F"	5289
	"2015"	"2015"	"Hamilton County, OH"	"39061"	"Male"	"M"	5669
	"2015"	"2015"	"Montgomery County, OH"	"39113"	"Female"	"F"	3217
	"2015"	"2015"	"Montgomery County, OH"	"39113"	"Male"	"M"	3438
	"2015"	"2015"	"Oklahoma County, OK"	"40109"	"Female"	"F"	6176
	"2015"	"2015"	"Oklahoma County, OK"	"40109"	"Male"	"M"	6332
	"2015"	"2015"	"Tulsa County, OK"	"40143"	"Female"	"F"	4624
	"2015"	"2015"	"Tulsa County, OK"	"40143"	"Male"	"M"	5027
	"2015"	"2015"	"Greenville County, SC"	"45045"	"Female"	"F"	3146
	"2015"	"2015"	"Greenville County, SC"	"45045"	"Male"	"M"	3277
	"2015"	"2015"	"Davidson County, TN"	"47037"	"Female"	"F"	5024
	"2015"	"2015"	"Davidson County, TN"	"47037"	"Male"	"M"	5252
	"2015"	"2015"	"Knox County, TN"	"47093"	"Female"	"F"	2624
	"2015"	"2015"	"Knox County, TN"	"47093"	"Male"	"M"	2721
	"2015"	"2015"	"Shelby County, TN"	"47157"	"Female"	"F"	6670
	"2015"	"2015"	"Shelby County, TN"	"47157"	"Male"	"M"	6765
	"2015"	"2015"	"Richmond city, VA"	"51760"	"Female"	"F"	1519
	"2015"	"2015"	"Richmond city, VA"	"51760"	"Male"	"M"	1587
	"2016"	"2016"	"Jefferson County, AL"	"01073"	"Female"	"F"	4224
	"2016"	"2016"	"Jefferson County, AL"	"01073"	"Male"	"M"	4425
	"2016"	"2016"	"Duval County, FL"	"12031"	"Female"	"F"	6510
	"2016"	"2016"	"Duval County, FL"	"12031"	"Male"	"M"	6776
	"2016"	"2016"	"Marion County, IN"	"18097"	"Female"	"F"	6992
	"2016"	"2016"	"Marion County, IN"	"18097"	"Male"	"M"	7293
	"2016"	"2016"	"Jefferson County, KY"	"21111"	"Female"	"F"	4874
	"2016"	"2016"	"Jefferson County, KY"	"21111"	"Male"	"M"	5015
	"2016"	"2016"	"Kent County, MI"	"26081"	"Female"	"F"	4299
	"2016"	"2016"	"Kent County, MI"	"26081"	"Male"	"M"	4504
	"2016"	"2016"	"Jackson County, MO"	"29095"	"Female"	"F"	4651
	"2016"	"2016"	"Jackson County, MO"	"29095"	"Male"	"M"	4751
	"2016"	"2016"	"St. Louis County, MO"	"29189"	"Female"	"F"	5687
	"2016"	"2016"	"St. Louis County, MO"	"29189"	"Male"	"M"	5986
	"2016"	"2016"	"St. Louis city, MO"	"29510"	"Female"	"F"	2087
	"2016"	"2016"	"St. Louis city, MO"	"29510"	"Male"	"M"	2226
	"2016"	"2016"	"Douglas County, NE"	"31055"	"Female"	"F"	4325
	"2016"	"2016"	"Douglas County, NE"	"31055"	"Male"	"M"	4504
	"2016"	"2016"	"Guilford County, NC"	"37081"	"Female"	"F"	3032
	"2016"	"2016"	"Guilford County, NC"	"37081"	"Male"	"M"	3225
	"2016"	"2016"	"Mecklenburg County, NC"	"37119"	"Female"	"F"	7222
	"2016"	"2016"	"Mecklenburg County, NC"	"37119"	"Male"	"M"	7655
	"2016"	"2016"	"Wake County, NC"	"37183"	"Female"	"F"	6256
	"2016"	"2016"	"Wake County, NC"	"37183"	"Male"	"M"	6751
	"2016"	"2016"	"Franklin County, OH"	"39049"	"Female"	"F"	9319
	"2016"	"2016"	"Franklin County, OH"	"39049"	"Male"	"M"	9699
	"2016"	"2016"	"Hamilton County, OH"	"39061"	"Female"	"F"	5317
	"2016"	"2016"	"Hamilton County, OH"	"39061"	"Male"	"M"	5483
	"2016"	"2016"	"Montgomery County, OH"	"39113"	"Female"	"F"	3263
	"2016"	"2016"	"Montgomery County, OH"	"39113"	"Male"	"M"	3363
	"2016"	"2016"	"Oklahoma County, OK"	"40109"	"Female"	"F"	5886
	"2016"	"2016"	"Oklahoma County, OK"	"40109"	"Male"	"M"	6305
	"2016"	"2016"	"Tulsa County, OK"	"40143"	"Female"	"F"	4699
	"2016"	"2016"	"Tulsa County, OK"	"40143"	"Male"	"M"	4919
	"2016"	"2016"	"Greenville County, SC"	"45045"	"Female"	"F"	3026
	"2016"	"2016"	"Greenville County, SC"	"45045"	"Male"	"M"	3270
	"2016"	"2016"	"Davidson County, TN"	"47037"	"Female"	"F"	4764
	"2016"	"2016"	"Davidson County, TN"	"47037"	"Male"	"M"	5035
	"2016"	"2016"	"Knox County, TN"	"47093"	"Female"	"F"	2527
	"2016"	"2016"	"Knox County, TN"	"47093"	"Male"	"M"	2721
	"2016"	"2016"	"Shelby County, TN"	"47157"	"Female"	"F"	6487
	"2016"	"2016"	"Shelby County, TN"	"47157"	"Male"	"M"	6672
	"2016"	"2016"	"Richmond city, VA"	"51760"	"Female"	"F"	1532
	"2016"	"2016"	"Richmond city, VA"	"51760"	"Male"	"M"	1492
	"2017"	"2017"	"Jefferson County, AL"	"01073"	"Female"	"F"	4243
	"2017"	"2017"	"Jefferson County, AL"	"01073"	"Male"	"M"	4450
	"2017"	"2017"	"Duval County, FL"	"12031"	"Female"	"F"	6503
	"2017"	"2017"	"Duval County, FL"	"12031"	"Male"	"M"	6671
	"2017"	"2017"	"Marion County, IN"	"18097"	"Female"	"F"	7062
	"2017"	"2017"	"Marion County, IN"	"18097"	"Male"	"M"	7318
	"2017"	"2017"	"Jefferson County, KY"	"21111"	"Female"	"F"	4817
	"2017"	"2017"	"Jefferson County, KY"	"21111"	"Male"	"M"	5091
	"2017"	"2017"	"Kent County, MI"	"26081"	"Female"	"F"	4223
	"2017"	"2017"	"Kent County, MI"	"26081"	"Male"	"M"	4468
	"2017"	"2017"	"Jackson County, MO"	"29095"	"Female"	"F"	4648
	"2017"	"2017"	"Jackson County, MO"	"29095"	"Male"	"M"	4643
	"2017"	"2017"	"St. Louis County, MO"	"29189"	"Female"	"F"	5504
	"2017"	"2017"	"St. Louis County, MO"	"29189"	"Male"	"M"	5862
	"2017"	"2017"	"St. Louis city, MO"	"29510"	"Female"	"F"	2024
	"2017"	"2017"	"St. Louis city, MO"	"29510"	"Male"	"M"	2107
	"2017"	"2017"	"Douglas County, NE"	"31055"	"Female"	"F"	4108
	"2017"	"2017"	"Douglas County, NE"	"31055"	"Male"	"M"	4195
	"2017"	"2017"	"Guilford County, NC"	"37081"	"Female"	"F"	3033
	"2017"	"2017"	"Guilford County, NC"	"37081"	"Male"	"M"	3179
	"2017"	"2017"	"Mecklenburg County, NC"	"37119"	"Female"	"F"	7148
	"2017"	"2017"	"Mecklenburg County, NC"	"37119"	"Male"	"M"	7597
	"2017"	"2017"	"Wake County, NC"	"37183"	"Female"	"F"	6249
	"2017"	"2017"	"Wake County, NC"	"37183"	"Male"	"M"	6420
	"2017"	"2017"	"Franklin County, OH"	"39049"	"Female"	"F"	9166
	"2017"	"2017"	"Franklin County, OH"	"39049"	"Male"	"M"	9699
	"2017"	"2017"	"Hamilton County, OH"	"39061"	"Female"	"F"	5293
	"2017"	"2017"	"Hamilton County, OH"	"39061"	"Male"	"M"	5526
	"2017"	"2017"	"Montgomery County, OH"	"39113"	"Female"	"F"	3252
	"2017"	"2017"	"Montgomery County, OH"	"39113"	"Male"	"M"	3474
	"2017"	"2017"	"Oklahoma County, OK"	"40109"	"Female"	"F"	5603
	"2017"	"2017"	"Oklahoma County, OK"	"40109"	"Male"	"M"	5944
	"2017"	"2017"	"Tulsa County, OK"	"40143"	"Female"	"F"	4433
	"2017"	"2017"	"Tulsa County, OK"	"40143"	"Male"	"M"	4680
	"2017"	"2017"	"Greenville County, SC"	"45045"	"Female"	"F"	3085
	"2017"	"2017"	"Greenville County, SC"	"45045"	"Male"	"M"	3322
	"2017"	"2017"	"Davidson County, TN"	"47037"	"Female"	"F"	4963
	"2017"	"2017"	"Davidson County, TN"	"47037"	"Male"	"M"	5090
	"2017"	"2017"	"Knox County, TN"	"47093"	"Female"	"F"	2524
	"2017"	"2017"	"Knox County, TN"	"47093"	"Male"	"M"	2662
	"2017"	"2017"	"Shelby County, TN"	"47157"	"Female"	"F"	6387
	"2017"	"2017"	"Shelby County, TN"	"47157"	"Male"	"M"	6709
	"2017"	"2017"	"Richmond city, VA"	"51760"	"Female"	"F"	1433
	"2017"	"2017"	"Richmond city, VA"	"51760"	"Male"	"M"	1596
"---"
"Dataset: Natality, 2007-2017"
"Query Parameters:"
"Birth Weight 12: 499 grams or less; 500 - 999 grams; 1000 - 1499 grams; 1500 - 1999 grams; 2000 - 2499 grams; 2500 - 2999 grams;"
"3000 - 3499 grams; 3500 - 3999 grams; 4000 - 4499 grams; 4500 - 4999 grams; 5000 - 8165 grams"
"States: Jefferson County, AL (01073); Duval County, FL (12031); Marion County, IN (18097); Jefferson County, KY (21111); Kent"
"County, MI (26081); Jackson County, MO (29095); St. Louis County, MO (29189); St. Louis city, MO (29510); Douglas County, NE"
"(31055); Guilford County, NC (37081); Mecklenburg County, NC (37119); Wake County, NC (37183); Franklin County, OH (39049);"
"Hamilton County, OH (39061); Montgomery County, OH (39113); Oklahoma County, OK (40109); Tulsa County, OK (40143); Greenville"
"County, SC (45045); Davidson County, TN (47037); Knox County, TN (47093); Shelby County, TN (47157); Richmond city, VA (51760)"
"Group By: Year; County; Gender"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"Population Option: No populations shown because rates were not selected."
"---"
"Help: See http://wonder.cdc.gov/wonder/help/Natality.html for more information."
"---"
"Query Date: Mar 29, 2019 11:26:02 AM"
"---"
"Suggested Citation: United States Department of Health and Human Services (US DHHS), Centers for Disease Control and Prevention"
"(CDC), National Center for Health Statistics (NCHS), Division of Vital Statistics, Natality public-use data 2007-2017, on CDC"
"WONDER Online Database, October 2018. Accessed at http://wonder.cdc.gov/natality-current.html on Mar 29, 2019 11:26:02 AM"
"---"
Caveats:
"1. Each birth record represents one living baby."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"3. For birth weight data shown in WONDER before May 8, 2015, 21 births that occurred in year 2011 were erroneously reported in"
"the birth weight category 5000-8165 grams, instead of the ""Not stated"" birth weight category. These 21 births are now reported"
"in ""Not stated"" birth weight category."
"4. As a result of population changes the following counties do not have data available for all years.<br/> Before 2014 the data"
"for the following counties was recoded to the ""Unidentified Counties"" category within the state of the county because they did"
"not meet minimum population standards. Houston County, AL (01069); Navajo County, AZ (04017); Faulkner County, AR (05045);"
"Saline County, AR (05125); Bartow County, GA (13015); Carroll County, GA (13045); Columbia County, GA (13073); Coweta County, GA"
"(13077); Douglas County, GA (13097); Fayette County, GA (13113); Forsyth County, GA (13117); Lowndes County, GA (13185);"
"Paulding County, GA (13223); Whitfield County, GA (13313); Bonneville County, ID (16019); DeKalb County, IL (17037); Kendall"
"County, IL (17093); Clark County, IN (18019); Douglas County, KS (20045); Boone County, KY (21015); Hardin County, KY (21093);"
"Warren County, KY (21227); Ascension Parish, LA (22005); Bossier Parish, LA (22015); Livingston Parish, LA (22063); Cecil"
"County, MD (24015); St. Mary's County, MD (24037); Scott County, MN (27139); Wright County, MN (27171); Franklin County, MO"
"(29071); Missoula County, MT (30063); Sandoval County, NM (35043); Tompkins County, NY (36109); Brunswick County, NC (37019);"
"Craven County, NC (37049); Harnett County, NC (37085); Henderson County, NC (37089); Miami County, OH (39109); Canadian County,"
"OK (40017); Adams County, PA (42001); Dorchester County, SC (45035); Pennington County, SD (46103); Wilson County, TN (47189);"
"Comal County, TX (48091); Guadalupe County, TX (48187); Hays County, TX (48209); Kaufman County, TX (48257); Parker County, TX"
"(48367); Cache County, UT (49005); Washington County, UT (49053); Spotsylvania County, VA (51177); Stafford County, VA (51179);"
"Cowlitz County, WA (53015); Berkeley County, WV (54003); Fond du Lac County, WI (55039); Walworth County, WI (55127). <br/>"
"After 2013 the data for the following counties was recoded to the ""Unidentified Counties"" category within the state of the"
"county because they did not meet minimum population standards. Cape May County, NJ (34009); Portsmouth city, VA (51740)."
"5. Data for some counties in New York and Virginia have been revised for 2014 births based on updated residence population. More"
"information: http://wonder.cdc.gov/wonder/help/Natality.html#county_2014."
"6. The independent city of St. Louis, Missouri (FIPS code 29510) is reported separately from St. Louis County (FIPS code 29189)."
