year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13089,DeKalb County,GEORGIA,Urban,Other,All,"11-499",38
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13095,Dougherty County,GEORGIA,Urban,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13113,Fayette County,GEORGIA,Urban,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13117,Forsyth County,GEORGIA,Urban,Other,All,"11-499",41
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13121,Fulton County,GEORGIA,Urban,Other,All,"11-499",40
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13135,Gwinnett County,GEORGIA,Urban,Other,All,"11-499",39
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13137,Habersham County,GEORGIA,Rural,Other,All,"11-499",33
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13139,Hall County,GEORGIA,Urban,Other,All,"11-499",47
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13151,Henry County,GEORGIA,Urban,Other,All,"11-499",40
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13153,Houston County,GEORGIA,Urban,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13179,Liberty County,GEORGIA,Urban,Other,All,"11-499",22
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13185,Lowndes County,GEORGIA,Urban,Other,All,"11-499",52
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13215,Muscogee County,GEORGIA,Urban,Other,All,"11-499",20
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13223,Paulding County,GEORGIA,Urban,Other,All,"11-499",38
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13245,Richmond County,GEORGIA,Urban,Other,All,"11-499",15
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13247,Rockdale County,GEORGIA,Urban,Other,All,"11-499",75
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,13297,Walton County,GEORGIA,Urban,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,15001,Hawaii County,HAWAII,Rural,Other,All,"500-999",40
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,15003,Honolulu County,HAWAII,Urban,Other,All,"1,000-4,999",47
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,15007,Kauai County,HAWAII,Rural,Other,All,"11-499",52
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,15009,Maui County,HAWAII,Rural,Other,All,"11-499",43
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16001,Ada County,IDAHO,Urban,Other,All,"11-499",48
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16005,Bannock County,IDAHO,Urban,Other,All,"11-499",33
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16019,Bonneville County,IDAHO,Urban,Other,All,"11-499",53
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16027,Canyon County,IDAHO,Urban,Other,All,"11-499",38
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16039,Elmore County,IDAHO,Rural,Other,All,"11-499",0
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,16055,Kootenai County,IDAHO,Urban,Other,All,"11-499",56
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17019,Champaign County,ILLINOIS,Urban,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17031,Cook County,ILLINOIS,Urban,Other,All,"1,000-4,999",38
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17043,DuPage County,ILLINOIS,Urban,Other,All,"11-499",47
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17089,Kane County,ILLINOIS,Urban,Other,All,"11-499",38
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17093,Kendall County,ILLINOIS,Urban,Other,All,"11-499",31
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17097,Lake County,ILLINOIS,Urban,Other,All,"11-499",43
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17099,LaSalle County,ILLINOIS,Rural,Other,All,"11-499",33
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17111,McHenry County,ILLINOIS,Urban,Other,All,"11-499",50
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17113,McLean County,ILLINOIS,Urban,Other,All,"11-499",64
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17119,Madison County,ILLINOIS,Urban,Other,All,"11-499",29
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17143,Peoria County,ILLINOIS,Urban,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17161,Rock Island County,ILLINOIS,Urban,Other,All,"11-499",56
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17163,St. Clair County,ILLINOIS,Urban,Other,All,"11-499",31
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17167,Sangamon County,ILLINOIS,Urban,Other,All,"11-499",38
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17179,Tazewell County,ILLINOIS,Urban,Other,All,"11-499",53
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17195,Whiteside County,ILLINOIS,Rural,Other,All,"11-499",44
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17197,Will County,ILLINOIS,Urban,Other,All,"11-499",42
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,17201,Winnebago County,ILLINOIS,Urban,Other,All,"11-499",37
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18003,Allen County,INDIANA,Urban,Other,All,"11-499",30
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18019,Clark County,INDIANA,Urban,Other,All,"11-499",38
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18035,Delaware County,INDIANA,Urban,Other,All,"11-499",27
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18039,Elkhart County,INDIANA,Urban,Other,All,"11-499",54
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18057,Hamilton County,INDIANA,Urban,Other,All,"11-499",54
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18059,Hancock County,INDIANA,Urban,Other,All,"11-499",50
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18063,Hendricks County,INDIANA,Urban,Other,All,"11-499",60
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18067,Howard County,INDIANA,Urban,Other,All,"11-499",31
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18081,Johnson County,INDIANA,Urban,Other,All,"11-499",29
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18089,Lake County,INDIANA,Urban,Other,All,"11-499",37
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18097,Marion County,INDIANA,Urban,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18105,Monroe County,INDIANA,Urban,Other,All,"11-499",35
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18127,Porter County,INDIANA,Urban,Other,All,"11-499",52
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18141,St. Joseph County,INDIANA,Urban,Other,All,"11-499",44
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18157,Tippecanoe County,INDIANA,Urban,Other,All,"11-499",65
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18163,Vanderburgh County,INDIANA,Urban,Other,All,"11-499",32
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,18167,Vigo County,INDIANA,Urban,Other,All,"11-499",27
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,19013,Black Hawk County,IOWA,Urban,Other,All,"11-499",38
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,19033,Cerro Gordo County,IOWA,Rural,Other,All,"11-499",67
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,19103,Johnson County,IOWA,Urban,Other,All,"11-499",39
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,19113,Linn County,IOWA,Urban,Other,All,"11-499",53
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,19153,Polk County,IOWA,Urban,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,19163,Scott County,IOWA,Urban,Other,All,"11-499",48
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,19169,Story County,IOWA,Urban,Other,All,"11-499",42
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20045,Douglas County,KANSAS,Urban,Other,All,"11-499",71
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20061,Geary County,KANSAS,Urban,Other,All,"11-499",23
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20091,Johnson County,KANSAS,Urban,Other,All,"11-499",57
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20103,Leavenworth County,KANSAS,Urban,Other,All,"11-499",31
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20161,Riley County,KANSAS,Urban,Other,All,"11-499",50
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20169,Saline County,KANSAS,Rural,Other,All,"11-499",27
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20173,Sedgwick County,KANSAS,Urban,Other,All,"11-499",39
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,20177,Shawnee County,KANSAS,Urban,Other,All,"11-499",62
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,21015,Boone County,KENTUCKY,Urban,Other,All,"11-499",33
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,21067,Fayette County,KENTUCKY,Urban,Other,All,"11-499",38
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,21093,Hardin County,KENTUCKY,Urban,Other,All,"11-499",29
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,21111,Jefferson County,KENTUCKY,Urban,Other,All,"11-499",49
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,21117,Kenton County,KENTUCKY,Urban,Other,All,"11-499",50
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22015,Bossier Parish,LOUISIANA,Urban,Other,All,"11-499",34
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22017,Caddo Parish,LOUISIANA,Urban,Other,All,"11-499",29
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22019,Calcasieu Parish,LOUISIANA,Urban,Other,All,"11-499",42
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22033,East Baton Rouge Parish,LOUISIANA,Urban,Other,All,"11-499",45
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22045,Iberia Parish,LOUISIANA,Rural,Other,All,"11-499",23
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22051,Jefferson Parish,LOUISIANA,Urban,Other,All,"11-499",41
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22055,Lafayette Parish,LOUISIANA,Urban,Other,All,"11-499",29
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22069,Natchitoches Parish,LOUISIANA,Rural,Other,All,"11-499",75
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22071,Orleans Parish,LOUISIANA,Urban,Other,All,"11-499",43
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22073,Ouachita Parish,LOUISIANA,Urban,Other,All,"11-499",0
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22079,Rapides Parish,LOUISIANA,Urban,Other,All,"11-499",42
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22103,St. Tammany Parish,LOUISIANA,Urban,Other,All,"11-499",50
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22105,Tangipahoa Parish,LOUISIANA,Rural,Other,All,"11-499",45
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22109,Terrebonne Parish,LOUISIANA,Urban,Other,All,"11-499",50
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,22115,Vernon Parish,LOUISIANA,Rural,Other,All,"11-499",19
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,23001,Androscoggin County,MAINE,Urban,Other,All,"11-499",29
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,23005,Cumberland County,MAINE,Urban,Other,All,"11-499",50
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,23019,Penobscot County,MAINE,Urban,Other,All,"11-499",25
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,23029,Washington County,MAINE,Rural,Other,All,"11-499",36
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,23031,York County,MAINE,Urban,Other,All,"11-499",43
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24003,Anne Arundel County,MARYLAND,Urban,Other,All,"11-499",32
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24005,Baltimore County,MARYLAND,Urban,Other,All,"11-499",47
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24009,Calvert County,MARYLAND,Urban,Other,All,"11-499",0
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24013,Carroll County,MARYLAND,Urban,Other,All,"11-499",36
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24015,Cecil County,MARYLAND,Urban,Other,All,"11-499",32
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24017,Charles County,MARYLAND,Urban,Other,All,"11-499",44
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24021,Frederick County,MARYLAND,Urban,Other,All,"11-499",42
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24025,Harford County,MARYLAND,Urban,Other,All,"11-499",47
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24027,Howard County,MARYLAND,Urban,Other,All,"11-499",45
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24031,Montgomery County,MARYLAND,Urban,Other,All,"500-999",41
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24033,Prince George's County,MARYLAND,Urban,Other,All,"11-499",30
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24037,St. Mary's County,MARYLAND,Rural,Other,All,"11-499",33
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24043,Washington County,MARYLAND,Urban,Other,All,"11-499",40
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24045,Wicomico County,MARYLAND,Urban,Other,All,"11-499",71
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,24510,Baltimore city,MARYLAND,Urban,Other,All,"11-499",35
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25001,Barnstable County,MASSACHUSETTS,Urban,Other,All,"11-499",48
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25003,Berkshire County,MASSACHUSETTS,Urban,Other,All,"11-499",36
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25005,Bristol County,MASSACHUSETTS,Urban,Other,All,"11-499",56
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25009,Essex County,MASSACHUSETTS,Urban,Other,All,"11-499",47
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25011,Franklin County,MASSACHUSETTS,Urban,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25013,Hampden County,MASSACHUSETTS,Urban,Other,All,"11-499",31
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25015,Hampshire County,MASSACHUSETTS,Urban,Other,All,"11-499",52
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25017,Middlesex County,MASSACHUSETTS,Urban,Other,All,"11-499",52
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25021,Norfolk County,MASSACHUSETTS,Urban,Other,All,"11-499",43
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25023,Plymouth County,MASSACHUSETTS,Urban,Other,All,"11-499",52
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25025,Suffolk County,MASSACHUSETTS,Urban,Other,All,"11-499",45
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,25027,Worcester County,MASSACHUSETTS,Urban,Other,All,"11-499",48
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26017,Bay County,MICHIGAN,Urban,Other,All,"11-499",50
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26021,Berrien County,MICHIGAN,Urban,Other,All,"11-499",45
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26025,Calhoun County,MICHIGAN,Urban,Other,All,"11-499",63
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26045,Eaton County,MICHIGAN,Urban,Other,All,"11-499",73
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26049,Genesee County,MICHIGAN,Urban,Other,All,"11-499",52
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26055,Grand Traverse County,MICHIGAN,Rural,Other,All,"11-499",42
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26065,Ingham County,MICHIGAN,Urban,Other,All,"11-499",44
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26075,Jackson County,MICHIGAN,Urban,Other,All,"11-499",45
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26077,Kalamazoo County,MICHIGAN,Urban,Other,All,"11-499",31
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26081,Kent County,MICHIGAN,Urban,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26091,Lenawee County,MICHIGAN,Rural,Other,All,"11-499",46
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26093,Livingston County,MICHIGAN,Urban,Other,All,"11-499",29
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26099,Macomb County,MICHIGAN,Urban,Other,All,"11-499",41
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26103,Marquette County,MICHIGAN,Rural,Other,All,"11-499",54
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26121,Muskegon County,MICHIGAN,Urban,Other,All,"11-499",38
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26125,Oakland County,MICHIGAN,Urban,Other,All,"11-499",47
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26139,Ottawa County,MICHIGAN,Urban,Other,All,"11-499",25
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26145,Saginaw County,MICHIGAN,Urban,Other,All,"11-499",28
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26159,Van Buren County,MICHIGAN,Urban,Other,All,"11-499",27
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26161,Washtenaw County,MICHIGAN,Urban,Other,All,"11-499",48
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,26163,Wayne County,MICHIGAN,Urban,Other,All,"11-499",36
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,27003,Anoka County,MINNESOTA,Urban,Other,All,"11-499",35
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,27019,Carver County,MINNESOTA,Urban,Other,All,"11-499",54
2019,County,Preventive Services,Unsmoothed actual,Base measure,Preventive Services,"Screening Mammography",All,65-74,Dual & non-dual,27037,Dakota County,MINNESOTA,Urban,Other,All,"11-499",27
