year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12017,Citrus County,FLORIDA,Rural,Hispanic,All,"500-999",39
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12019,Clay County,FLORIDA,Urban,Hispanic,All,"500-999",29
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12021,Collier County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",33
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12023,Columbia County,FLORIDA,Rural,Hispanic,All,"11-499",30
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12027,DeSoto County,FLORIDA,Rural,Hispanic,All,"11-499",23
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12029,Dixie County,FLORIDA,Rural,Hispanic,All,"11-499",0
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12031,Duval County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",36
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12033,Escambia County,FLORIDA,Urban,Hispanic,All,"500-999",35
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12035,Flagler County,FLORIDA,Urban,Hispanic,All,"500-999",43
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12039,Gadsden County,FLORIDA,Urban,Hispanic,All,"11-499",31
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12041,Gilchrist County,FLORIDA,Urban,Hispanic,All,"11-499",44
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12043,Glades County,FLORIDA,Rural,Hispanic,All,"11-499",24
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12045,Gulf County,FLORIDA,Rural,Hispanic,All,"11-499",29
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12047,Hamilton County,FLORIDA,Rural,Hispanic,All,"11-499",20
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12049,Hardee County,FLORIDA,Rural,Hispanic,All,"11-499",36
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12051,Hendry County,FLORIDA,Rural,Hispanic,All,"500-999",25
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12053,Hernando County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",34
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12055,Highlands County,FLORIDA,Rural,Hispanic,All,"1,000-4,999",26
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12057,Hillsborough County,FLORIDA,Urban,Hispanic,All,"10,000+",33
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12059,Holmes County,FLORIDA,Rural,Hispanic,All,"11-499",50
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12061,Indian River County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",35
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12063,Jackson County,FLORIDA,Rural,Hispanic,All,"11-499",35
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12067,Lafayette County,FLORIDA,Rural,Hispanic,All,"11-499",0
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12069,Lake County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",41
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12071,Lee County,FLORIDA,Urban,Hispanic,All,"5,000-9,999",34
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12073,Leon County,FLORIDA,Urban,Hispanic,All,"11-499",34
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12075,Levy County,FLORIDA,Rural,Hispanic,All,"11-499",29
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12079,Madison County,FLORIDA,Rural,Hispanic,All,"11-499",35
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12081,Manatee County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",33
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12083,Marion County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",35
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12085,Martin County,FLORIDA,Urban,Hispanic,All,"500-999",43
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12086,Miami-Dade County,FLORIDA,Urban,Hispanic,All,"10,000+",21
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12087,Monroe County,FLORIDA,Rural,Hispanic,All,"1,000-4,999",25
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12089,Nassau County,FLORIDA,Urban,Hispanic,All,"11-499",45
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12091,Okaloosa County,FLORIDA,Urban,Hispanic,All,"500-999",31
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12093,Okeechobee County,FLORIDA,Rural,Hispanic,All,"11-499",29
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12095,Orange County,FLORIDA,Urban,Hispanic,All,"10,000+",30
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12097,Osceola County,FLORIDA,Urban,Hispanic,All,"5,000-9,999",26
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12099,Palm Beach County,FLORIDA,Urban,Hispanic,All,"5,000-9,999",33
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12101,Pasco County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",37
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12103,Pinellas County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",40
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12105,Polk County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",31
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12107,Putnam County,FLORIDA,Rural,Hispanic,All,"11-499",39
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12109,St. Johns County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",42
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12111,St. Lucie County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",34
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12113,Santa Rosa County,FLORIDA,Urban,Hispanic,All,"11-499",37
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12115,Sarasota County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",41
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12117,Seminole County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",35
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12119,Sumter County,FLORIDA,Rural,Hispanic,All,"11-499",39
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12121,Suwannee County,FLORIDA,Rural,Hispanic,All,"11-499",23
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12123,Taylor County,FLORIDA,Rural,Hispanic,All,"11-499",29
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12127,Volusia County,FLORIDA,Urban,Hispanic,All,"1,000-4,999",35
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12129,Wakulla County,FLORIDA,Urban,Hispanic,All,"11-499",25
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12131,Walton County,FLORIDA,Rural,Hispanic,All,"11-499",29
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,12133,Washington County,FLORIDA,Rural,Hispanic,All,"11-499",20
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13001,Appling County,GEORGIA,Rural,Hispanic,All,"11-499",0
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13003,Atkinson County,GEORGIA,Rural,Hispanic,All,"11-499",17
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13011,Banks County,GEORGIA,Rural,Hispanic,All,"11-499",19
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13013,Barrow County,GEORGIA,Urban,Hispanic,All,"11-499",37
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13015,Bartow County,GEORGIA,Urban,Hispanic,All,"11-499",42
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13017,Ben Hill County,GEORGIA,Rural,Hispanic,All,"11-499",19
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13019,Berrien County,GEORGIA,Rural,Hispanic,All,"11-499",41
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13021,Bibb County,GEORGIA,Urban,Hispanic,All,"11-499",34
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13027,Brooks County,GEORGIA,Urban,Hispanic,All,"11-499",55
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13029,Bryan County,GEORGIA,Urban,Hispanic,All,"11-499",20
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13031,Bulloch County,GEORGIA,Rural,Hispanic,All,"11-499",49
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13035,Butts County,GEORGIA,Urban,Hispanic,All,"11-499",34
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13039,Camden County,GEORGIA,Rural,Hispanic,All,"11-499",25
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13043,Candler County,GEORGIA,Rural,Hispanic,All,"11-499",46
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13045,Carroll County,GEORGIA,Urban,Hispanic,All,"11-499",36
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13047,Catoosa County,GEORGIA,Urban,Hispanic,All,"11-499",19
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13051,Chatham County,GEORGIA,Urban,Hispanic,All,"11-499",44
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13055,Chattooga County,GEORGIA,Rural,Hispanic,All,"11-499",36
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13057,Cherokee County,GEORGIA,Urban,Hispanic,All,"11-499",35
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13059,Clarke County,GEORGIA,Urban,Hispanic,All,"11-499",41
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13063,Clayton County,GEORGIA,Urban,Hispanic,All,"500-999",32
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13067,Cobb County,GEORGIA,Urban,Hispanic,All,"1,000-4,999",37
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13069,Coffee County,GEORGIA,Rural,Hispanic,All,"11-499",34
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13071,Colquitt County,GEORGIA,Rural,Hispanic,All,"11-499",28
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13073,Columbia County,GEORGIA,Urban,Hispanic,All,"11-499",36
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13077,Coweta County,GEORGIA,Urban,Hispanic,All,"11-499",38
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13085,Dawson County,GEORGIA,Urban,Hispanic,All,"11-499",33
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13087,Decatur County,GEORGIA,Rural,Hispanic,All,"11-499",28
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13089,DeKalb County,GEORGIA,Urban,Hispanic,All,"500-999",39
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13095,Dougherty County,GEORGIA,Urban,Hispanic,All,"11-499",43
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13097,Douglas County,GEORGIA,Urban,Hispanic,All,"11-499",34
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13103,Effingham County,GEORGIA,Urban,Hispanic,All,"11-499",24
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13105,Elbert County,GEORGIA,Rural,Hispanic,All,"11-499",21
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13111,Fannin County,GEORGIA,Rural,Hispanic,All,"11-499",27
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13113,Fayette County,GEORGIA,Urban,Hispanic,All,"11-499",48
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13115,Floyd County,GEORGIA,Urban,Hispanic,All,"11-499",40
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13117,Forsyth County,GEORGIA,Urban,Hispanic,All,"11-499",36
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13121,Fulton County,GEORGIA,Urban,Hispanic,All,"1,000-4,999",41
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13123,Gilmer County,GEORGIA,Rural,Hispanic,All,"11-499",44
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13127,Glynn County,GEORGIA,Urban,Hispanic,All,"11-499",37
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13129,Gordon County,GEORGIA,Rural,Hispanic,All,"11-499",34
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13131,Grady County,GEORGIA,Rural,Hispanic,All,"11-499",38
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13135,Gwinnett County,GEORGIA,Urban,Hispanic,All,"1,000-4,999",33
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13137,Habersham County,GEORGIA,Rural,Hispanic,All,"11-499",22
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13139,Hall County,GEORGIA,Urban,Hispanic,All,"1,000-4,999",35
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13145,Harris County,GEORGIA,Urban,Hispanic,All,"11-499",39
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13151,Henry County,GEORGIA,Urban,Hispanic,All,"11-499",37
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13153,Houston County,GEORGIA,Urban,Hispanic,All,"11-499",33
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13157,Jackson County,GEORGIA,Rural,Hispanic,All,"11-499",38
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13161,Jeff Davis County,GEORGIA,Rural,Hispanic,All,"11-499",24
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13175,Laurens County,GEORGIA,Rural,Hispanic,All,"11-499",31
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13179,Liberty County,GEORGIA,Urban,Hispanic,All,"11-499",25
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13183,Long County,GEORGIA,Urban,Hispanic,All,"11-499",0
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13185,Lowndes County,GEORGIA,Urban,Hispanic,All,"11-499",28
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13187,Lumpkin County,GEORGIA,Rural,Hispanic,All,"11-499",46
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13195,Madison County,GEORGIA,Urban,Hispanic,All,"11-499",42
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13205,Mitchell County,GEORGIA,Rural,Hispanic,All,"11-499",27
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13213,Murray County,GEORGIA,Urban,Hispanic,All,"11-499",38
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13215,Muscogee County,GEORGIA,Urban,Hispanic,All,"500-999",32
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13217,Newton County,GEORGIA,Urban,Hispanic,All,"11-499",41
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13219,Oconee County,GEORGIA,Urban,Hispanic,All,"11-499",36
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13223,Paulding County,GEORGIA,Urban,Hispanic,All,"11-499",31
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13225,Peach County,GEORGIA,Rural,Hispanic,All,"11-499",40
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13227,Pickens County,GEORGIA,Urban,Hispanic,All,"11-499",47
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13233,Polk County,GEORGIA,Rural,Hispanic,All,"11-499",39
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13237,Putnam County,GEORGIA,Rural,Hispanic,All,"11-499",31
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13241,Rabun County,GEORGIA,Rural,Hispanic,All,"11-499",21
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13245,Richmond County,GEORGIA,Urban,Hispanic,All,"11-499",25
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13247,Rockdale County,GEORGIA,Urban,Hispanic,All,"11-499",37
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13255,Spalding County,GEORGIA,Urban,Hispanic,All,"11-499",39
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13257,Stephens County,GEORGIA,Rural,Hispanic,All,"11-499",35
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13261,Sumter County,GEORGIA,Rural,Hispanic,All,"11-499",45
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13267,Tattnall County,GEORGIA,Rural,Hispanic,All,"11-499",29
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13275,Thomas County,GEORGIA,Rural,Hispanic,All,"11-499",46
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13277,Tift County,GEORGIA,Rural,Hispanic,All,"11-499",37
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13279,Toombs County,GEORGIA,Rural,Hispanic,All,"11-499",4
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13285,Troup County,GEORGIA,Rural,Hispanic,All,"11-499",48
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13291,Union County,GEORGIA,Rural,Hispanic,All,"11-499",57
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13293,Upson County,GEORGIA,Rural,Hispanic,All,"11-499",50
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13295,Walker County,GEORGIA,Urban,Hispanic,All,"11-499",30
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13297,Walton County,GEORGIA,Urban,Hispanic,All,"11-499",46
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13299,Ware County,GEORGIA,Rural,Hispanic,All,"11-499",28
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13305,Wayne County,GEORGIA,Rural,Hispanic,All,"11-499",24
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13311,White County,GEORGIA,Rural,Hispanic,All,"11-499",27
2018,County,Preventive Services,Unsmoothed age standardized,Base measure,Preventive Services,"Influenza Virus Vaccine",All,All,Dual & non-dual,13313,Whitfield County,GEORGIA,Urban,Hispanic,All,"500-999",32
