"Notes"	"Year"	"Year Code"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2014"	"2014"	"Jefferson County, KY"	"21111"	7543	760026	992.47	856.60
	"2014"	"2014"	"Kent County, MI"	"26081"	4631	629237	735.97	704.01
	"2014"	"2014"	"Jackson County, MO"	"29095"	6086	683191	890.82	811.50
	"2014"	"2014"	"St. Louis County, MO"	"29189"	9637	1001876	961.90	720.52
	"2014"	"2014"	"St. Louis city, MO"	"29510"	2983	317419	939.77	938.85
	"2014"	"2014"	"Douglas County, NE"	"31055"	3967	543244	730.24	760.37
	"2014"	"2014"	"Guilford County, NC"	"37081"	4207	512119	821.49	751.16
	"2014"	"2014"	"Mecklenburg County, NC"	"37119"	5776	1012539	570.45	678.09
	"2014"	"2014"	"Wake County, NC"	"37183"	5093	998691	509.97	630.11
	"2014"	"2014"	"Franklin County, OH"	"39049"	9030	1231393	733.32	809.07
	"2014"	"2014"	"Hamilton County, OH"	"39061"	8018	806631	994.01	852.69
	"2014"	"2014"	"Montgomery County, OH"	"39113"	5971	533116	1120.02	871.56
	"2014"	"2014"	"Oklahoma County, OK"	"40109"	7087	766215	924.94	914.45
	"2014"	"2014"	"Tulsa County, OK"	"40143"	5678	629598	901.85	854.19
	"2014"	"2014"	"Greenville County, SC"	"45045"	4034	482752	835.63	777.53
	"2014"	"2014"	"Davidson County, TN"	"47037"	5179	668347	774.90	829.83
	"2014"	"2014"	"Knox County, TN"	"47093"	4481	448644	998.79	896.04
	"2014"	"2014"	"Shelby County, TN"	"47157"	7911	938803	842.67	875.98
	"2014"	"2014"	"Richmond city, VA"	"51760"	1834	217853	841.85	854.82
	"2015"	"2015"	"Jefferson County, AL"	"01073"	7192	660367	1089.09	942.37
	"2015"	"2015"	"Duval County, FL"	"12031"	7850	913010	859.79	831.18
	"2015"	"2015"	"Marion County, IN"	"18097"	8023	939020	854.40	883.63
	"2015"	"2015"	"Jefferson County, KY"	"21111"	7907	763623	1035.46	881.34
	"2015"	"2015"	"Kent County, MI"	"26081"	4746	636369	745.79	710.21
	"2015"	"2015"	"Jackson County, MO"	"29095"	6342	687623	922.31	832.00
	"2015"	"2015"	"St. Louis County, MO"	"29189"	10001	1003362	996.75	738.62
	"2015"	"2015"	"St. Louis city, MO"	"29510"	2958	315685	937.01	936.70
	"2015"	"2015"	"Douglas County, NE"	"31055"	4201	550064	763.73	792.78
	"2015"	"2015"	"Guilford County, NC"	"37081"	4302	517600	831.14	752.34
	"2015"	"2015"	"Mecklenburg County, NC"	"37119"	6042	1034070	584.29	686.77
	"2015"	"2015"	"Wake County, NC"	"37183"	5251	1024198	512.69	629.19
	"2015"	"2015"	"Franklin County, OH"	"39049"	9754	1251722	779.25	854.63
	"2015"	"2015"	"Hamilton County, OH"	"39061"	8085	807598	1001.12	859.76
	"2015"	"2015"	"Montgomery County, OH"	"39113"	6109	532258	1147.75	885.81
	"2015"	"2015"	"Oklahoma County, OK"	"40109"	7120	776864	916.51	904.31
	"2015"	"2015"	"Tulsa County, OK"	"40143"	5736	639242	897.31	852.56
	"2015"	"2015"	"Greenville County, SC"	"45045"	4308	491863	875.85	804.61
	"2015"	"2015"	"Davidson County, TN"	"47037"	5251	678889	773.47	827.73
	"2015"	"2015"	"Knox County, TN"	"47093"	4346	451324	962.94	854.63
	"2015"	"2015"	"Shelby County, TN"	"47157"	8235	938069	877.87	892.58
	"2015"	"2015"	"Richmond city, VA"	"51760"	1718	220289	779.88	786.41
	"2016"	"2016"	"Jefferson County, AL"	"01073"	7142	659521	1082.91	926.25
	"2016"	"2016"	"Duval County, FL"	"12031"	8096	926255	874.06	830.68
	"2016"	"2016"	"Marion County, IN"	"18097"	8282	941229	879.91	905.74
	"2016"	"2016"	"Jefferson County, KY"	"21111"	8177	765352	1068.40	908.40
	"2016"	"2016"	"Kent County, MI"	"26081"	4824	642173	751.20	712.17
	"2016"	"2016"	"Jackson County, MO"	"29095"	6158	691801	890.14	795.78
	"2016"	"2016"	"St. Louis County, MO"	"29189"	10034	998581	1004.83	739.49
	"2016"	"2016"	"St. Louis city, MO"	"29510"	3006	311404	965.31	953.88
	"2016"	"2016"	"Douglas County, NE"	"31055"	3941	554995	710.10	724.22
	"2016"	"2016"	"Guilford County, NC"	"37081"	4373	521330	838.82	753.02
	"2016"	"2016"	"Mecklenburg County, NC"	"37119"	6230	1054835	590.61	679.69
	"2016"	"2016"	"Wake County, NC"	"37183"	5575	1046791	532.58	634.85
	"2016"	"2016"	"Franklin County, OH"	"39049"	9632	1264518	761.71	830.76
	"2016"	"2016"	"Hamilton County, OH"	"39061"	7896	809099	975.90	829.90
	"2016"	"2016"	"Montgomery County, OH"	"39113"	6228	531239	1172.35	901.14
	"2016"	"2016"	"Oklahoma County, OK"	"40109"	7084	782970	904.76	888.08
	"2016"	"2016"	"Tulsa County, OK"	"40143"	5815	642940	904.44	849.93
	"2016"	"2016"	"Greenville County, SC"	"45045"	4435	498766	889.19	802.22
	"2016"	"2016"	"Davidson County, TN"	"47037"	5435	684410	794.11	846.00
	"2016"	"2016"	"Knox County, TN"	"47093"	4425	456132	970.11	849.35
	"2016"	"2016"	"Shelby County, TN"	"47157"	8126	934603	869.46	867.65
	"2016"	"2016"	"Richmond city, VA"	"51760"	1803	223170	807.90	819.46
	"2017"	"2017"	"Jefferson County, AL"	"01073"	7315	659197	1109.68	946.97
	"2017"	"2017"	"Duval County, FL"	"12031"	8581	937934	914.88	881.05
	"2017"	"2017"	"Marion County, IN"	"18097"	8495	950082	894.13	899.51
	"2017"	"2017"	"Jefferson County, KY"	"21111"	8144	771158	1056.07	892.63
	"2017"	"2017"	"Kent County, MI"	"26081"	4804	648594	740.68	695.26
	"2017"	"2017"	"Jackson County, MO"	"29095"	6504	698895	930.61	824.41
	"2017"	"2017"	"St. Louis County, MO"	"29189"	10282	996726	1031.58	754.42
	"2017"	"2017"	"St. Louis city, MO"	"29510"	3134	308626	1015.47	955.64
	"2017"	"2017"	"Douglas County, NE"	"31055"	4174	561620	743.21	746.61
	"2017"	"2017"	"Guilford County, NC"	"37081"	4589	526953	870.86	772.05
	"2017"	"2017"	"Mecklenburg County, NC"	"37119"	6195	1076837	575.30	659.20
	"2017"	"2017"	"Wake County, NC"	"37183"	5755	1072203	536.75	620.84
	"2017"	"2017"	"Franklin County, OH"	"39049"	10050	1291981	777.88	835.68
	"2017"	"2017"	"Hamilton County, OH"	"39061"	8369	813822	1028.36	873.05
	"2017"	"2017"	"Montgomery County, OH"	"39113"	6550	531542	1232.26	958.82
	"2017"	"2017"	"Oklahoma County, OK"	"40109"	7367	787958	934.95	913.14
	"2017"	"2017"	"Tulsa County, OK"	"40143"	6049	646266	935.99	865.02
	"2017"	"2017"	"Greenville County, SC"	"45045"	4432	506837	874.44	784.15
	"2017"	"2017"	"Davidson County, TN"	"47037"	5508	691243	796.83	836.66
	"2017"	"2017"	"Knox County, TN"	"47093"	4598	461860	995.54	871.92
	"2017"	"2017"	"Shelby County, TN"	"47157"	8262	936961	881.79	869.55
	"2017"	"2017"	"Richmond city, VA"	"51760"	1851	227032	815.30	796.62
"---"
"Dataset: Underlying Cause of Death, 1999-2017"
"Query Parameters:"
"ICD-10 113 Cause List: #Salmonella infections (A01-A02); #Shigellosis and amebiasis (A03,A06); Certain other intestinal"
"infections (A04,A07-A09); #Tuberculosis (A16-A19); Respiratory tuberculosis (A16); Other tuberculosis (A17-A19); #Whooping cough"
"(A37); #Scarlet fever and erysipelas (A38,A46); #Meningococcal infection (A39); #Septicemia (A40-A41); #Syphilis (A50-A53);"
"#Acute poliomyelitis (A80); #Arthropod-borne viral encephalitis (A83-A84,A85.2); #Measles (B05); #Viral hepatitis (B15-B19);"
"#Human immunodeficiency virus (HIV) disease (B20-B24); #Malaria (B50-B54); Other and unspecified infectious and parasitic"
"diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99);"
"#Malignant neoplasms (C00-C97); Malignant neoplasms of lip, oral cavity and pharynx (C00-C14); Malignant neoplasm of esophagus"
"(C15); Malignant neoplasm of stomach (C16); Malignant neoplasms of colon, rectum and anus (C18-C21); Malignant neoplasms of"
"liver and intrahepatic bile ducts (C22); Malignant neoplasm of pancreas (C25); Malignant neoplasm of larynx (C32); Malignant"
"neoplasms of trachea, bronchus and lung (C33-C34); Malignant melanoma of skin (C43); Malignant neoplasm of breast (C50);"
"Malignant neoplasm of cervix uteri (C53); Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55); Malignant"
"neoplasm of ovary (C56); Malignant neoplasm of prostate (C61); Malignant neoplasms of kidney and renal pelvis (C64-C65);"
"Malignant neoplasm of bladder (C67); Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72);"
"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96); Hodgkin disease (C81); Non-Hodgkin lymphoma"
"(C82-C85); Leukemia (C91-C95); Multiple myeloma and immunoproliferative neoplasms (C88,C90); Other and unspecified malignant"
"neoplasms of lymphoid, hematopoietic and related tissue (C96); All other and unspecified malignant neoplasms"
"(C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97); #In situ neoplasms, benign neoplasms and"
"neoplasms of uncertain or unknown behavior (D00-D48); #Anemias (D50-D64); #Diabetes mellitus (E10-E14); #Nutritional"
"deficiencies (E40-E64); Malnutrition (E40-E46); Other nutritional deficiencies (E50-E64); #Meningitis (G00,G03); #Parkinson"
"disease (G20-G21); #Alzheimer disease (G30); Major cardiovascular diseases (I00-I78); #Diseases of heart"
"(I00-I09,I11,I13,I20-I51); Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09); Hypertensive heart disease"
"(I11); Hypertensive heart and renal disease (I13); Ischemic heart diseases (I20-I25); Acute myocardial infarction (I21-I22);"
"Other acute ischemic heart diseases (I24); Other forms of chronic ischemic heart disease (I20,I25); Atherosclerotic"
"cardiovascular disease, so described (I25.0); All other forms of chronic ischemic heart disease (I20,I25.1-I25.9); Other heart"
"diseases (I26-I51); Acute and subacute endocarditis (I33); Diseases of pericardium and acute myocarditis (I30-I31,I40); Heart"
"failure (I50); All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51); #Essential hypertension and hypertensive renal"
"disease (I10,I12,I15); #Cerebrovascular diseases (I60-I69); #Atherosclerosis (I70); Other diseases of circulatory system"
"(I71-I78); #Aortic aneurysm and dissection (I71); Other diseases of arteries, arterioles and capillaries (I72-I78); Other"
"disorders of circulatory system (I80-I99); #Influenza and pneumonia (J09-J18); Influenza (J09-J11); Pneumonia (J12-J18); Other"
"acute lower respiratory infections (J20-J22,U04); #Acute bronchitis and bronchiolitis (J20-J21); Other and unspecified acute"
"lower respiratory infections (J22,U04); Bronchitis, chronic and unspecified (J40-J42); Emphysema (J43); Other chronic lower"
"respiratory diseases (J44,J47); #Pneumoconioses and chemical effects (J60-J66,J68); #Pneumonitis due to solids and liquids"
"(J69); Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98); #Peptic ulcer (K25-K28); #Diseases of appendix"
"(K35-K38); #Hernia (K40-K46); #Chronic liver disease and cirrhosis (K70,K73-K74); Alcoholic liver disease (K70); Other chronic"
"liver disease and cirrhosis (K73-K74); #Cholelithiasis and other disorders of gallbladder (K80-K82); #Nephritis, nephrotic"
"syndrome and nephrosis (N00-N07,N17-N19,N25-N27); Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04);"
"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified"
"(N02-N03,N05-N07,N26); Renal failure (N17-N19); Other disorders of kidney (N25,N27); #Infections of kidney"
"(N10-N12,N13.6,N15.1); #Hyperplasia of prostate (N40); #Inflammatory diseases of female pelvic organs (N70-N76); #Pregnancy,"
"childbirth and the puerperium (O00-O99); Pregnancy with abortive outcome (O00-O07); Other complications of pregnancy, childbirth"
"and the puerperium (O10-O99); #Certain conditions originating in the perinatal period (P00-P96); #Congenital malformations,"
"deformations and chromosomal abnormalities (Q00-Q99); Symptoms, signs and abnormal clinical and laboratory findings, not"
"elsewhere classified (R00-R99); All other diseases (Residual) ; #Accidents (unintentional injuries) (V01-X59,Y85-Y86); Transport"
"accidents (V01-V99,Y85); Motor vehicle accidents"
"(V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8"
"V89.0,V89.2);"
"Other land transport accidents"
"(V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9"
"V89.1,V89.3,V89.9);"
"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85); Nontransport accidents"
"(W00-X59,Y86); Falls (W00-W19); Accidental discharge of firearms (W32-W34); Accidental drowning and submersion (W65-W74);"
"Accidental exposure to smoke, fire and flames (X00-X09); Accidental poisoning and exposure to noxious substances (X40-X49);"
"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86); #Intentional"
"self-harm (suicide) (*U03,X60-X84,Y87.0); Intentional self-harm (suicide) by discharge of firearms (X72-X74); Intentional"
"self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0); #Assault (homicide)"
"(*U01-*U02,X85-Y09,Y87.1); Assault (homicide) by discharge of firearms (*U01.4,X93-X95); Assault (homicide) by other and"
"unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1); #Legal intervention (Y35,Y89.0);"
"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9); Discharge of firearms, undetermined intent (Y22-Y24); Other and unspecified"
"events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9); #Operations of war and their sequelae"
"(Y36,Y89.1); #Complications of medical and surgical care (Y40-Y84,Y88); #Enterocolitis due to Clostridium difficile (A04.7)"
"States: Jefferson County, AL (01073); Duval County, FL (12031); Marion County, IN (18097); Jefferson County, KY (21111); Kent"
"County, MI (26081); Jackson County, MO (29095); St. Louis County, MO (29189); St. Louis city, MO (29510); Douglas County, NE"
"(31055); Guilford County, NC (37081); Mecklenburg County, NC (37119); Wake County, NC (37183); Franklin County, OH (39049);"
"Hamilton County, OH (39061); Montgomery County, OH (39113); Oklahoma County, OK (40109); Tulsa County, OK (40143); Greenville"
"County, SC (45045); Davidson County, TN (47037); Knox County, TN (47093); Shelby County, TN (47157); Richmond city, VA (51760)"
"Group By: Year; County"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Dec 2, 2019 2:28:43 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Dec 2, 2019 2:28:43 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1"
"Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from"
"the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are"
"April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population"
"figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 -"
"2009 differ slightly from previously published reports, due to use of the population estimates which were available at the time"
"of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
