"Notes"	"Year"	"Year Code"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2014"	"2014"	"Jefferson County, KY"	"21111"	7554	760026	993.91	858.00
	"2014"	"2014"	"Kent County, MI"	"26081"	4635	629237	736.61	704.68
	"2014"	"2014"	"Jackson County, MO"	"29095"	6098	683191	892.58	813.14
	"2014"	"2014"	"St. Louis County, MO"	"29189"	9662	1001876	964.39	722.94
	"2014"	"2014"	"St. Louis city, MO"	"29510"	2998	317419	944.49	943.20
	"2014"	"2014"	"Douglas County, NE"	"31055"	3972	543244	731.16	761.39
	"2014"	"2014"	"Guilford County, NC"	"37081"	4210	512119	822.07	751.68
	"2014"	"2014"	"Mecklenburg County, NC"	"37119"	5782	1012539	571.04	678.75
	"2014"	"2014"	"Wake County, NC"	"37183"	5098	998691	510.47	630.58
	"2014"	"2014"	"Franklin County, OH"	"39049"	9038	1231393	733.97	809.72
	"2014"	"2014"	"Hamilton County, OH"	"39061"	8023	806631	994.63	853.29
	"2014"	"2014"	"Montgomery County, OH"	"39113"	5976	533116	1120.96	872.74
	"2014"	"2014"	"Oklahoma County, OK"	"40109"	7097	766215	926.24	915.79
	"2014"	"2014"	"Tulsa County, OK"	"40143"	5690	629598	903.75	855.89
	"2014"	"2014"	"Greenville County, SC"	"45045"	4037	482752	836.25	778.08
	"2014"	"2014"	"Davidson County, TN"	"47037"	5184	668347	775.64	830.74
	"2014"	"2014"	"Knox County, TN"	"47093"	4487	448644	1000.12	897.24
	"2014"	"2014"	"Shelby County, TN"	"47157"	7923	938803	843.95	877.28
	"2014"	"2014"	"Richmond city, VA"	"51760"	1840	217853	844.61	857.53
	"2015"	"2015"	"Jefferson County, AL"	"01073"	7197	660367	1089.85	942.99
	"2015"	"2015"	"Duval County, FL"	"12031"	7862	913010	861.11	832.40
	"2015"	"2015"	"Marion County, IN"	"18097"	8035	939020	855.68	884.95
	"2015"	"2015"	"Jefferson County, KY"	"21111"	7910	763623	1035.85	881.61
	"2015"	"2015"	"Kent County, MI"	"26081"	4746	636369	745.79	710.21
	"2015"	"2015"	"Jackson County, MO"	"29095"	6358	687623	924.63	834.14
	"2015"	"2015"	"St. Louis County, MO"	"29189"	10018	1003362	998.44	740.19
	"2015"	"2015"	"St. Louis city, MO"	"29510"	2970	315685	940.81	940.62
	"2015"	"2015"	"Douglas County, NE"	"31055"	4214	550064	766.09	795.24
	"2015"	"2015"	"Guilford County, NC"	"37081"	4304	517600	831.53	752.74
	"2015"	"2015"	"Mecklenburg County, NC"	"37119"	6051	1034070	585.16	687.63
	"2015"	"2015"	"Wake County, NC"	"37183"	5256	1024198	513.18	629.83
	"2015"	"2015"	"Franklin County, OH"	"39049"	9774	1251722	780.84	856.26
	"2015"	"2015"	"Hamilton County, OH"	"39061"	8102	807598	1003.22	861.69
	"2015"	"2015"	"Montgomery County, OH"	"39113"	6119	532258	1149.63	887.42
	"2015"	"2015"	"Oklahoma County, OK"	"40109"	7131	776864	917.92	905.71
	"2015"	"2015"	"Tulsa County, OK"	"40143"	5749	639242	899.35	854.52
	"2015"	"2015"	"Greenville County, SC"	"45045"	4315	491863	877.28	805.99
	"2015"	"2015"	"Davidson County, TN"	"47037"	5260	678889	774.80	829.06
	"2015"	"2015"	"Knox County, TN"	"47093"	4349	451324	963.61	855.12
	"2015"	"2015"	"Shelby County, TN"	"47157"	8255	938069	880.00	894.69
	"2015"	"2015"	"Richmond city, VA"	"51760"	1719	220289	780.34	786.73
	"2016"	"2016"	"Jefferson County, AL"	"01073"	7152	659521	1084.42	927.60
	"2016"	"2016"	"Duval County, FL"	"12031"	8103	926255	874.81	831.41
	"2016"	"2016"	"Marion County, IN"	"18097"	8292	941229	880.98	906.85
	"2016"	"2016"	"Jefferson County, KY"	"21111"	8188	765352	1069.83	909.83
	"2016"	"2016"	"Kent County, MI"	"26081"	4827	642173	751.67	712.59
	"2016"	"2016"	"Jackson County, MO"	"29095"	6163	691801	890.86	796.45
	"2016"	"2016"	"St. Louis County, MO"	"29189"	10050	998581	1006.43	741.12
	"2016"	"2016"	"St. Louis city, MO"	"29510"	3013	311404	967.55	956.14
	"2016"	"2016"	"Douglas County, NE"	"31055"	3949	554995	711.54	725.62
	"2016"	"2016"	"Guilford County, NC"	"37081"	4381	521330	840.35	754.53
	"2016"	"2016"	"Mecklenburg County, NC"	"37119"	6241	1054835	591.66	680.74
	"2016"	"2016"	"Wake County, NC"	"37183"	5583	1046791	533.34	635.66
	"2016"	"2016"	"Franklin County, OH"	"39049"	9648	1264518	762.98	831.95
	"2016"	"2016"	"Hamilton County, OH"	"39061"	7907	809099	977.26	831.19
	"2016"	"2016"	"Montgomery County, OH"	"39113"	6232	531239	1173.11	901.69
	"2016"	"2016"	"Oklahoma County, OK"	"40109"	7097	782970	906.42	889.76
	"2016"	"2016"	"Tulsa County, OK"	"40143"	5819	642940	905.06	850.46
	"2016"	"2016"	"Greenville County, SC"	"45045"	4439	498766	890.00	802.99
	"2016"	"2016"	"Davidson County, TN"	"47037"	5447	684410	795.87	847.87
	"2016"	"2016"	"Knox County, TN"	"47093"	4435	456132	972.31	851.51
	"2016"	"2016"	"Shelby County, TN"	"47157"	8139	934603	870.85	869.17
	"2016"	"2016"	"Richmond city, VA"	"51760"	1810	223170	811.04	822.72
	"2017"	"2017"	"Jefferson County, AL"	"01073"	7327	659197	1111.50	948.81
	"2017"	"2017"	"Duval County, FL"	"12031"	8588	937934	915.63	881.85
	"2017"	"2017"	"Marion County, IN"	"18097"	8508	950082	895.50	900.84
	"2017"	"2017"	"Jefferson County, KY"	"21111"	8146	771158	1056.33	892.82
	"2017"	"2017"	"Kent County, MI"	"26081"	4808	648594	741.30	695.82
	"2017"	"2017"	"Jackson County, MO"	"29095"	6517	698895	932.47	826.38
	"2017"	"2017"	"St. Louis County, MO"	"29189"	10286	996726	1031.98	754.71
	"2017"	"2017"	"St. Louis city, MO"	"29510"	3141	308626	1017.74	957.74
	"2017"	"2017"	"Douglas County, NE"	"31055"	4179	561620	744.10	747.59
	"2017"	"2017"	"Guilford County, NC"	"37081"	4593	526953	871.61	772.83
	"2017"	"2017"	"Mecklenburg County, NC"	"37119"	6204	1076837	576.13	660.04
	"2017"	"2017"	"Wake County, NC"	"37183"	5761	1072203	537.30	621.51
	"2017"	"2017"	"Franklin County, OH"	"39049"	10065	1291981	779.04	836.94
	"2017"	"2017"	"Hamilton County, OH"	"39061"	8386	813822	1030.45	875.18
	"2017"	"2017"	"Montgomery County, OH"	"39113"	6554	531542	1233.02	959.63
	"2017"	"2017"	"Oklahoma County, OK"	"40109"	7381	787958	936.73	914.92
	"2017"	"2017"	"Tulsa County, OK"	"40143"	6058	646266	937.38	866.45
	"2017"	"2017"	"Greenville County, SC"	"45045"	4436	506837	875.23	784.96
	"2017"	"2017"	"Davidson County, TN"	"47037"	5517	691243	798.13	837.80
	"2017"	"2017"	"Knox County, TN"	"47093"	4599	461860	995.76	872.20
	"2017"	"2017"	"Shelby County, TN"	"47157"	8280	936961	883.71	871.28
	"2017"	"2017"	"Richmond city, VA"	"51760"	1857	227032	817.95	799.11
"---"
"Dataset: Underlying Cause of Death, 1999-2017"
"Query Parameters:"
"ICD-10 113 Cause List: #Salmonella infections (A01-A02); #Shigellosis and amebiasis (A03,A06); Certain other intestinal"
"infections (A04,A07-A09); #Tuberculosis (A16-A19); Respiratory tuberculosis (A16); Other tuberculosis (A17-A19); #Whooping cough"
"(A37); #Scarlet fever and erysipelas (A38,A46); #Meningococcal infection (A39); #Septicemia (A40-A41); #Syphilis (A50-A53);"
"#Acute poliomyelitis (A80); #Arthropod-borne viral encephalitis (A83-A84,A85.2); #Measles (B05); #Viral hepatitis (B15-B19);"
"#Human immunodeficiency virus (HIV) disease (B20-B24); #Malaria (B50-B54); Other and unspecified infectious and parasitic"
"diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99);"
"#Malignant neoplasms (C00-C97); Malignant neoplasms of lip, oral cavity and pharynx (C00-C14); Malignant neoplasm of esophagus"
"(C15); Malignant neoplasm of stomach (C16); Malignant neoplasms of colon, rectum and anus (C18-C21); Malignant neoplasms of"
"liver and intrahepatic bile ducts (C22); Malignant neoplasm of pancreas (C25); Malignant neoplasm of larynx (C32); Malignant"
"neoplasms of trachea, bronchus and lung (C33-C34); Malignant melanoma of skin (C43); Malignant neoplasm of breast (C50);"
"Malignant neoplasm of cervix uteri (C53); Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55); Malignant"
"neoplasm of ovary (C56); Malignant neoplasm of prostate (C61); Malignant neoplasms of kidney and renal pelvis (C64-C65);"
"Malignant neoplasm of bladder (C67); Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72);"
"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96); Hodgkin disease (C81); Non-Hodgkin lymphoma"
"(C82-C85); Leukemia (C91-C95); Multiple myeloma and immunoproliferative neoplasms (C88,C90); Other and unspecified malignant"
"neoplasms of lymphoid, hematopoietic and related tissue (C96); All other and unspecified malignant neoplasms"
"(C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97); #In situ neoplasms, benign neoplasms and"
"neoplasms of uncertain or unknown behavior (D00-D48); #Anemias (D50-D64); #Diabetes mellitus (E10-E14); #Nutritional"
"deficiencies (E40-E64); Malnutrition (E40-E46); Other nutritional deficiencies (E50-E64); #Meningitis (G00,G03); #Parkinson"
"disease (G20-G21); #Alzheimer disease (G30); Major cardiovascular diseases (I00-I78); #Diseases of heart"
"(I00-I09,I11,I13,I20-I51); Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09); Hypertensive heart disease"
"(I11); Hypertensive heart and renal disease (I13); Ischemic heart diseases (I20-I25); Acute myocardial infarction (I21-I22);"
"Other acute ischemic heart diseases (I24); Other forms of chronic ischemic heart disease (I20,I25); Atherosclerotic"
"cardiovascular disease, so described (I25.0); All other forms of chronic ischemic heart disease (I20,I25.1-I25.9); Other heart"
"diseases (I26-I51); Acute and subacute endocarditis (I33); Diseases of pericardium and acute myocarditis (I30-I31,I40); Heart"
"failure (I50); All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51); #Essential hypertension and hypertensive renal"
"disease (I10,I12,I15); #Cerebrovascular diseases (I60-I69); #Atherosclerosis (I70); Other diseases of circulatory system"
"(I71-I78); #Aortic aneurysm and dissection (I71); Other diseases of arteries, arterioles and capillaries (I72-I78); Other"
"disorders of circulatory system (I80-I99); #Influenza and pneumonia (J09-J18); Influenza (J09-J11); Pneumonia (J12-J18); Other"
"acute lower respiratory infections (J20-J22,U04); #Acute bronchitis and bronchiolitis (J20-J21); Other and unspecified acute"
"lower respiratory infections (J22,U04); #Chronic lower respiratory diseases (J40-J47); Bronchitis, chronic and unspecified"
"(J40-J42); Emphysema (J43); Asthma (J45-J46); Other chronic lower respiratory diseases (J44,J47); #Pneumoconioses and chemical"
"effects (J60-J66,J68); #Pneumonitis due to solids and liquids (J69); Other diseases of respiratory system (J00-J06,J30-"
"J39,J67,J70-J98); #Peptic ulcer (K25-K28); #Diseases of appendix (K35-K38); #Hernia (K40-K46); #Chronic liver disease and"
"cirrhosis (K70,K73-K74); Alcoholic liver disease (K70); Other chronic liver disease and cirrhosis (K73-K74); #Cholelithiasis and"
"other disorders of gallbladder (K80-K82); #Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27); Acute and"
"rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04); Chronic glomerulonephritis, nephritis and nephropathy not"
"specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26); Renal failure (N17-N19); Other disorders"
"of kidney (N25,N27); #Infections of kidney (N10-N12,N13.6,N15.1); #Hyperplasia of prostate (N40); #Inflammatory diseases of"
"female pelvic organs (N70-N76); #Pregnancy, childbirth and the puerperium (O00-O99); Pregnancy with abortive outcome (O00-O07);"
"Other complications of pregnancy, childbirth and the puerperium (O10-O99); #Certain conditions originating in the perinatal"
"period (P00-P96); #Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99); Symptoms, signs and abnormal"
"clinical and laboratory findings, not elsewhere classified (R00-R99); All other diseases (Residual) ; #Accidents (unintentional"
"injuries) (V01-X59,Y85-Y86); Transport accidents (V01-V99,Y85); Motor vehicle accidents"
"(V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8"
"V89.0,V89.2);"
"Other land transport accidents"
"(V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9"
"V89.1,V89.3,V89.9);"
"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85); Nontransport accidents"
"(W00-X59,Y86); Falls (W00-W19); Accidental discharge of firearms (W32-W34); Accidental drowning and submersion (W65-W74);"
"Accidental exposure to smoke, fire and flames (X00-X09); Accidental poisoning and exposure to noxious substances (X40-X49);"
"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86); #Intentional"
"self-harm (suicide) (*U03,X60-X84,Y87.0); Intentional self-harm (suicide) by discharge of firearms (X72-X74); Intentional"
"self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0); #Assault (homicide)"
"(*U01-*U02,X85-Y09,Y87.1); Assault (homicide) by discharge of firearms (*U01.4,X93-X95); Assault (homicide) by other and"
"unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1); #Legal intervention (Y35,Y89.0);"
"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9); Discharge of firearms, undetermined intent (Y22-Y24); Other and unspecified"
"events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9); #Operations of war and their sequelae"
"(Y36,Y89.1); #Complications of medical and surgical care (Y40-Y84,Y88); #Enterocolitis due to Clostridium difficile (A04.7)"
"States: Jefferson County, AL (01073); Duval County, FL (12031); Marion County, IN (18097); Jefferson County, KY (21111); Kent"
"County, MI (26081); Jackson County, MO (29095); St. Louis County, MO (29189); St. Louis city, MO (29510); Douglas County, NE"
"(31055); Guilford County, NC (37081); Mecklenburg County, NC (37119); Wake County, NC (37183); Franklin County, OH (39049);"
"Hamilton County, OH (39061); Montgomery County, OH (39113); Oklahoma County, OK (40109); Tulsa County, OK (40143); Greenville"
"County, SC (45045); Davidson County, TN (47037); Knox County, TN (47093); Shelby County, TN (47157); Richmond city, VA (51760)"
"Group By: Year; County"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Dec 2, 2019 2:26:43 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Dec 2, 2019 2:26:43 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1"
"Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from"
"the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are"
"April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population"
"figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 -"
"2009 differ slightly from previously published reports, due to use of the population estimates which were available at the time"
"of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
