"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2005"	"2005"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	153	74591	205.1	280.7
	"2005"	"2005"	"Greenville County, SC"	"45045"	"White"	"2106-3"	673	298598	225.4	198.4
	"2005"	"2005"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	315	162826	193.5	299.3
	"2005"	"2005"	"Davidson County, TN"	"47037"	"White"	"2106-3"	900	364336	247.0	218.9
	"2005"	"2005"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	76	36080	210.6	283.9
	"2005"	"2005"	"Knox County, TN"	"47093"	"White"	"2106-3"	807	350460	230.3	211.5
	"2005"	"2005"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1056	467077	226.1	348.8
	"2005"	"2005"	"Shelby County, TN"	"47157"	"White"	"2106-3"	973	386749	251.6	212.3
	"2006"	"2006"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	666	271507	245.3	298.7
	"2006"	"2006"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	999	354750	281.6	213.2
	"2006"	"2006"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	488	233783	208.7	297.5
	"2006"	"2006"	"Marion County, IN"	"18097"	"White"	"2106-3"	1353	560594	241.4	221.9
	"2006"	"2006"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	84	40683	206.5	294.6
	"2006"	"2006"	"Fayette County, KY"	"21067"	"White"	"2106-3"	394	214607	183.6	187.6
	"2006"	"2006"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	348	147261	236.3	320.1
	"2006"	"2006"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1517	527640	287.5	231.8
	"2006"	"2006"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	79	59310	133.2	256.4
	"2006"	"2006"	"Kent County, MI"	"26081"	"White"	"2106-3"	848	465801	182.1	174.5
	"2006"	"2006"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	335	162114	206.6	274.9
	"2006"	"2006"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1149	434500	264.4	220.7
	"2006"	"2006"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	465	225480	206.2	311.4
	"2006"	"2006"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1975	719778	274.4	199.5
	"2006"	"2006"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	511	165390	309.0	342.8
	"2006"	"2006"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	409	134912	303.2	262.2
	"2006"	"2006"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	114	60147	189.5	311.7
	"2006"	"2006"	"Douglas County, NE"	"31055"	"White"	"2106-3"	831	370624	224.2	214.8
	"2006"	"2006"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	239	145907	163.8	248.5
	"2006"	"2006"	"Guilford County, NC"	"37081"	"White"	"2106-3"	607	267309	227.1	175.3
	"2006"	"2006"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	397	249667	159.0	279.1
	"2006"	"2006"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	798	458990	173.9	176.7
	"2006"	"2006"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	405	236236	171.4	268.5
	"2006"	"2006"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1692	788864	214.5	223.8
	"2006"	"2006"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	475	207081	229.4	290.2
	"2006"	"2006"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1590	563355	282.2	227.9
	"2006"	"2006"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	204	111349	183.2	273.0
	"2006"	"2006"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1184	444148	266.6	213.6
	"2006"	"2006"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	138	66422	207.8	335.9
	"2006"	"2006"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	1085	408185	265.8	222.3
	"2006"	"2006"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	162	76253	212.5	285.6
	"2006"	"2006"	"Greenville County, SC"	"45045"	"White"	"2106-3"	668	304042	219.7	187.9
	"2006"	"2006"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	345	166781	206.9	331.7
	"2006"	"2006"	"Davidson County, TN"	"47037"	"White"	"2106-3"	953	363521	262.2	228.9
	"2006"	"2006"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	83	37126	223.6	302.2
	"2006"	"2006"	"Knox County, TN"	"47093"	"White"	"2106-3"	819	355319	230.5	207.8
	"2006"	"2006"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1060	473792	223.7	337.8
	"2006"	"2006"	"Shelby County, TN"	"47157"	"White"	"2106-3"	885	382133	231.6	191.7
	"2007"	"2007"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	647	272690	237.3	285.5
	"2007"	"2007"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	936	350886	266.8	200.0
	"2007"	"2007"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	485	237214	204.5	291.1
	"2007"	"2007"	"Marion County, IN"	"18097"	"White"	"2106-3"	1290	555874	232.1	212.3
	"2007"	"2007"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	98	41614	235.5	333.7
	"2007"	"2007"	"Fayette County, KY"	"21067"	"White"	"2106-3"	448	215266	208.1	209.9
	"2007"	"2007"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	334	150503	221.9	299.1
	"2007"	"2007"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1555	528998	294.0	234.2
	"2007"	"2007"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	73	60367	120.9	215.7
	"2007"	"2007"	"Kent County, MI"	"26081"	"White"	"2106-3"	824	465867	176.9	167.6
	"2007"	"2007"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	384	162958	235.6	301.1
	"2007"	"2007"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1059	433530	244.3	203.4
	"2007"	"2007"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	441	229294	192.3	283.0
	"2007"	"2007"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1822	711059	256.2	183.4
	"2007"	"2007"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	449	162916	275.6	305.0
	"2007"	"2007"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	350	134552	260.1	228.4
	"2007"	"2007"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	113	61053	185.1	293.9
	"2007"	"2007"	"Douglas County, NE"	"31055"	"White"	"2106-3"	828	371693	222.8	208.6
	"2007"	"2007"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	220	150477	146.2	212.7
	"2007"	"2007"	"Guilford County, NC"	"37081"	"White"	"2106-3"	661	268537	246.1	188.5
	"2007"	"2007"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	391	260741	150.0	249.6
	"2007"	"2007"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	870	466051	186.7	185.7
	"2007"	"2007"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	439	241928	181.5	285.9
	"2007"	"2007"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1716	790076	217.2	220.9
	"2007"	"2007"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	485	208109	233.1	288.8
	"2007"	"2007"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1572	557635	281.9	225.2
	"2007"	"2007"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	228	112943	201.9	310.4
	"2007"	"2007"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1130	442681	255.3	202.7
	"2007"	"2007"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	118	67292	175.4	282.7
	"2007"	"2007"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	1110	408494	271.7	224.0
	"2007"	"2007"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	180	78209	230.2	321.1
	"2007"	"2007"	"Greenville County, SC"	"45045"	"White"	"2106-3"	693	310062	223.5	190.2
	"2007"	"2007"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	335	169323	197.8	299.1
	"2007"	"2007"	"Davidson County, TN"	"47037"	"White"	"2106-3"	940	362907	259.0	226.1
	"2007"	"2007"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	85	37963	223.9	300.7
	"2007"	"2007"	"Knox County, TN"	"47093"	"White"	"2106-3"	865	360084	240.2	214.2
	"2007"	"2007"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	989	476565	207.5	307.3
	"2007"	"2007"	"Shelby County, TN"	"47157"	"White"	"2106-3"	918	376193	244.0	199.3
	"2008"	"2008"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	668	274755	243.1	288.9
	"2008"	"2008"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	956	348388	274.4	204.1
	"2008"	"2008"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	423	240955	175.6	246.2
	"2008"	"2008"	"Marion County, IN"	"18097"	"White"	"2106-3"	1340	552276	242.6	217.3
	"2008"	"2008"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	71	42618	166.6	247.0
	"2008"	"2008"	"Fayette County, KY"	"21067"	"White"	"2106-3"	453	216937	208.8	206.7
	"2008"	"2008"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	341	153185	222.6	289.3
	"2008"	"2008"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1493	530546	281.4	222.7
	"2008"	"2008"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	72	61017	118.0	210.0
	"2008"	"2008"	"Kent County, MI"	"26081"	"White"	"2106-3"	913	464843	196.4	182.5
	"2008"	"2008"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	332	163612	202.9	253.8
	"2008"	"2008"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1127	432835	260.4	212.9
	"2008"	"2008"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	427	232252	183.9	250.4
	"2008"	"2008"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1872	704735	265.6	186.3
	"2008"	"2008"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	417	161671	257.9	283.0
	"2008"	"2008"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	354	135068	262.1	233.0
	"2008"	"2008"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	122	61991	196.8	314.9
	"2008"	"2008"	"Douglas County, NE"	"31055"	"White"	"2106-3"	838	373188	224.6	209.9
	"2008"	"2008"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	272	155175	175.3	253.2
	"2008"	"2008"	"Guilford County, NC"	"37081"	"White"	"2106-3"	613	269744	227.3	170.5
	"2008"	"2008"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	419	270085	155.1	261.0
	"2008"	"2008"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	825	471522	175.0	173.0
	"2008"	"2008"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	437	247964	176.2	267.3
	"2008"	"2008"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1665	793100	209.9	211.0
	"2008"	"2008"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	455	209157	217.5	268.1
	"2008"	"2008"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1450	553021	262.2	208.0
	"2008"	"2008"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	204	114260	178.5	256.4
	"2008"	"2008"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1231	441696	278.7	218.8
	"2008"	"2008"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	122	67860	179.8	285.4
	"2008"	"2008"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	1035	409214	252.9	205.4
	"2008"	"2008"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	162	80015	202.5	289.1
	"2008"	"2008"	"Greenville County, SC"	"45045"	"White"	"2106-3"	732	315732	231.8	195.1
	"2008"	"2008"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	334	171965	194.2	298.9
	"2008"	"2008"	"Davidson County, TN"	"47037"	"White"	"2106-3"	914	363831	251.2	217.4
	"2008"	"2008"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	68	38749	175.5	237.4
	"2008"	"2008"	"Knox County, TN"	"47093"	"White"	"2106-3"	838	363962	230.2	204.6
	"2008"	"2008"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	995	479006	207.7	304.0
	"2008"	"2008"	"Shelby County, TN"	"47157"	"White"	"2106-3"	929	370531	250.7	198.5
	"2009"	"2009"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	655	277169	236.3	274.0
	"2009"	"2009"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	920	345973	265.9	193.4
	"2009"	"2009"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	536	245085	218.7	300.3
	"2009"	"2009"	"Marion County, IN"	"18097"	"White"	"2106-3"	1337	550528	242.9	215.7
	"2009"	"2009"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	95	43989	216.0	319.0
	"2009"	"2009"	"Fayette County, KY"	"21067"	"White"	"2106-3"	448	218576	205.0	197.8
	"2009"	"2009"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	375	156249	240.0	303.0
	"2009"	"2009"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1402	530395	264.3	206.2
	"2009"	"2009"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	90	61393	146.6	248.1
	"2009"	"2009"	"Kent County, MI"	"26081"	"White"	"2106-3"	891	465023	191.6	172.4
	"2009"	"2009"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	332	164881	201.4	251.8
	"2009"	"2009"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1158	434311	266.6	217.5
	"2009"	"2009"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	417	235335	177.2	234.4
	"2009"	"2009"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1851	699833	264.5	183.7
	"2009"	"2009"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	413	160643	257.1	283.5
	"2009"	"2009"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	383	136261	281.1	254.1
	"2009"	"2009"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	126	63016	199.9	302.8
	"2009"	"2009"	"Douglas County, NE"	"31055"	"White"	"2106-3"	790	375985	210.1	192.8
	"2009"	"2009"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	272	159070	171.0	244.9
	"2009"	"2009"	"Guilford County, NC"	"37081"	"White"	"2106-3"	655	269642	242.9	180.1
	"2009"	"2009"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	431	280106	153.9	245.8
	"2009"	"2009"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	804	474255	169.5	164.8
	"2009"	"2009"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	492	253782	193.9	286.9
	"2009"	"2009"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1694	796950	212.6	211.9
	"2009"	"2009"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	468	210910	221.9	273.9
	"2009"	"2009"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1459	551904	264.4	207.6
	"2009"	"2009"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	220	116882	188.2	273.5
	"2009"	"2009"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1225	442163	277.0	216.6
	"2009"	"2009"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	114	69405	164.3	263.9
	"2009"	"2009"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	991	410434	241.5	193.9
	"2009"	"2009"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	140	81484	171.8	230.5
	"2009"	"2009"	"Greenville County, SC"	"45045"	"White"	"2106-3"	712	319538	222.8	184.6
	"2009"	"2009"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	351	174745	200.9	303.0
	"2009"	"2009"	"Davidson County, TN"	"47037"	"White"	"2106-3"	899	365685	245.8	214.3
	"2009"	"2009"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	67	39322	170.4	210.6
	"2009"	"2009"	"Knox County, TN"	"47093"	"White"	"2106-3"	877	366112	239.5	209.1
	"2009"	"2009"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1039	482599	215.3	302.5
	"2009"	"2009"	"Shelby County, TN"	"47157"	"White"	"2106-3"	906	365435	247.9	195.2
	"2010"	"2010"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	632	278243	227.1	261.2
	"2010"	"2010"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	934	343260	272.1	196.6
	"2010"	"2010"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	467	248459	188.0	255.1
	"2010"	"2010"	"Marion County, IN"	"18097"	"White"	"2106-3"	1308	547310	239.0	210.0
	"2010"	"2010"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	94	44664	210.5	286.6
	"2010"	"2010"	"Fayette County, KY"	"21067"	"White"	"2106-3"	448	219700	203.9	195.2
	"2010"	"2010"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	339	158386	214.0	278.9
	"2010"	"2010"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1473	530572	277.6	213.5
	"2010"	"2010"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	89	61858	143.9	250.0
	"2010"	"2010"	"Kent County, MI"	"26081"	"White"	"2106-3"	881	464367	189.7	168.4
	"2010"	"2010"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	369	166059	222.2	272.0
	"2010"	"2010"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1097	434146	252.7	204.9
	"2010"	"2010"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	492	237817	206.9	258.7
	"2010"	"2010"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1789	696139	257.0	175.4
	"2010"	"2010"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	423	159882	264.6	289.5
	"2010"	"2010"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	339	136912	247.6	225.2
	"2010"	"2010"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	130	63852	203.6	317.3
	"2010"	"2010"	"Douglas County, NE"	"31055"	"White"	"2106-3"	801	377276	212.3	194.5
	"2010"	"2010"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	247	161702	152.8	213.7
	"2010"	"2010"	"Guilford County, NC"	"37081"	"White"	"2106-3"	629	269267	233.6	171.7
	"2010"	"2010"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	462	285447	161.9	253.5
	"2010"	"2010"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	839	473804	177.1	169.2
	"2010"	"2010"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	414	257303	160.9	241.0
	"2010"	"2010"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1623	797843	203.4	202.8
	"2010"	"2010"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	483	211924	227.9	274.9
	"2010"	"2010"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1426	549849	259.3	202.8
	"2010"	"2010"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	243	118592	204.9	280.4
	"2010"	"2010"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1195	441721	270.5	210.4
	"2010"	"2010"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	137	70399	194.6	301.3
	"2010"	"2010"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	992	410964	241.4	191.6
	"2010"	"2010"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	175	82807	211.3	286.8
	"2010"	"2010"	"Greenville County, SC"	"45045"	"White"	"2106-3"	742	321195	231.0	189.6
	"2010"	"2010"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	346	176851	195.6	295.4
	"2010"	"2010"	"Davidson County, TN"	"47037"	"White"	"2106-3"	915	366275	249.8	216.8
	"2010"	"2010"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	89	39780	223.7	287.9
	"2010"	"2010"	"Knox County, TN"	"47093"	"White"	"2106-3"	860	367304	234.1	202.1
	"2010"	"2010"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1032	486929	211.9	292.5
	"2010"	"2010"	"Shelby County, TN"	"47157"	"White"	"2106-3"	921	363507	253.4	197.7
	"2011"	"2011"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	680	278853	243.9	276.0
	"2011"	"2011"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	891	341587	260.8	189.3
	"2011"	"2011"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	509	249198	204.3	272.5
	"2011"	"2011"	"Marion County, IN"	"18097"	"White"	"2106-3"	1349	550868	244.9	215.2
	"2011"	"2011"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	85	45283	187.7	262.0
	"2011"	"2011"	"Fayette County, KY"	"21067"	"White"	"2106-3"	442	223686	197.6	190.8
	"2011"	"2011"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	363	159333	227.8	290.2
	"2011"	"2011"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1491	533914	279.3	215.2
	"2011"	"2011"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	102	63189	161.4	276.1
	"2011"	"2011"	"Kent County, MI"	"26081"	"White"	"2106-3"	925	466826	198.1	173.9
	"2011"	"2011"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	346	165999	208.4	245.4
	"2011"	"2011"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1114	435739	255.7	203.7
	"2011"	"2011"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	448	237543	188.6	233.8
	"2011"	"2011"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1758	694114	253.3	171.7
	"2011"	"2011"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	453	155814	290.7	306.8
	"2011"	"2011"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	325	139750	232.6	223.7
	"2011"	"2011"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	118	63816	184.9	275.6
	"2011"	"2011"	"Douglas County, NE"	"31055"	"White"	"2106-3"	837	382112	219.0	199.3
	"2011"	"2011"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	222	164276	135.1	192.8
	"2011"	"2011"	"Guilford County, NC"	"37081"	"White"	"2106-3"	653	271355	240.6	173.9
	"2011"	"2011"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	473	292666	161.6	247.4
	"2011"	"2011"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	841	483978	173.8	161.4
	"2011"	"2011"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	453	260629	173.8	254.3
	"2011"	"2011"	"Franklin County, OH"	"39049"	"White"	"2106-3"	1615	806175	200.3	197.2
	"2011"	"2011"	"Hamilton County, OH"	"39061"	"Black or African American"	"2054-5"	488	210988	231.3	274.2
	"2011"	"2011"	"Hamilton County, OH"	"39061"	"White"	"2106-3"	1490	547701	272.0	213.3
	"2011"	"2011"	"Oklahoma County, OK"	"40109"	"Black or African American"	"2054-5"	234	119546	195.7	266.4
	"2011"	"2011"	"Oklahoma County, OK"	"40109"	"White"	"2106-3"	1246	447695	278.3	213.5
	"2011"	"2011"	"Tulsa County, OK"	"40143"	"Black or African American"	"2054-5"	138	70794	194.9	299.2
	"2011"	"2011"	"Tulsa County, OK"	"40143"	"White"	"2106-3"	1074	414273	259.2	202.1
	"2011"	"2011"	"Greenville County, SC"	"45045"	"Black or African American"	"2054-5"	194	85147	227.8	300.3
	"2011"	"2011"	"Greenville County, SC"	"45045"	"White"	"2106-3"	764	326312	234.1	188.7
	"2011"	"2011"	"Davidson County, TN"	"47037"	"Black or African American"	"2054-5"	368	178004	206.7	290.3
	"2011"	"2011"	"Davidson County, TN"	"47037"	"White"	"2106-3"	874	371430	235.3	203.0
	"2011"	"2011"	"Knox County, TN"	"47093"	"Black or African American"	"2054-5"	78	40803	191.2	248.7
	"2011"	"2011"	"Knox County, TN"	"47093"	"White"	"2106-3"	916	369689	247.8	210.0
	"2011"	"2011"	"Shelby County, TN"	"47157"	"Black or African American"	"2054-5"	1053	489455	215.1	289.4
	"2011"	"2011"	"Shelby County, TN"	"47157"	"White"	"2106-3"	871	365390	238.4	184.0
	"2012"	"2012"	"Jefferson County, AL"	"01073"	"Black or African American"	"2054-5"	612	281458	217.4	241.8
	"2012"	"2012"	"Jefferson County, AL"	"01073"	"White"	"2106-3"	872	340169	256.3	183.9
	"2012"	"2012"	"Marion County, IN"	"18097"	"Black or African American"	"2054-5"	531	255481	207.8	278.9
	"2012"	"2012"	"Marion County, IN"	"18097"	"White"	"2106-3"	1451	549006	264.3	228.8
	"2012"	"2012"	"Fayette County, KY"	"21067"	"Black or African American"	"2054-5"	100	46513	215.0	301.2
	"2012"	"2012"	"Fayette County, KY"	"21067"	"White"	"2106-3"	423	225536	187.6	176.0
	"2012"	"2012"	"Jefferson County, KY"	"21111"	"Black or African American"	"2054-5"	320	162252	197.2	252.3
	"2012"	"2012"	"Jefferson County, KY"	"21111"	"White"	"2106-3"	1556	533338	291.7	222.0
	"2012"	"2012"	"Kent County, MI"	"26081"	"Black or African American"	"2054-5"	83	64280	129.1	208.9
	"2012"	"2012"	"Kent County, MI"	"26081"	"White"	"2106-3"	947	470397	201.3	175.1
	"2012"	"2012"	"Jackson County, MO"	"29095"	"Black or African American"	"2054-5"	378	166252	227.4	262.0
	"2012"	"2012"	"Jackson County, MO"	"29095"	"White"	"2106-3"	1086	435481	249.4	197.4
	"2012"	"2012"	"St. Louis County, MO"	"29189"	"Black or African American"	"2054-5"	517	240579	214.9	253.4
	"2012"	"2012"	"St. Louis County, MO"	"29189"	"White"	"2106-3"	1812	690726	262.3	174.0
	"2012"	"2012"	"St. Louis city, MO"	"29510"	"Black or African American"	"2054-5"	424	156654	270.7	285.0
	"2012"	"2012"	"St. Louis city, MO"	"29510"	"White"	"2106-3"	320	138521	231.0	210.7
	"2012"	"2012"	"Douglas County, NE"	"31055"	"Black or African American"	"2054-5"	121	64778	186.8	284.0
	"2012"	"2012"	"Douglas County, NE"	"31055"	"White"	"2106-3"	855	384731	222.2	200.3
	"2012"	"2012"	"Guilford County, NC"	"37081"	"Black or African American"	"2054-5"	286	168140	170.1	225.4
	"2012"	"2012"	"Guilford County, NC"	"37081"	"White"	"2106-3"	670	271051	247.2	173.9
	"2012"	"2012"	"Mecklenburg County, NC"	"37119"	"Black or African American"	"2054-5"	472	302616	156.0	235.1
	"2012"	"2012"	"Mecklenburg County, NC"	"37119"	"White"	"2106-3"	807	490322	164.6	150.4
	"2012"	"2012"	"Franklin County, OH"	"39049"	"Black or African American"	"2054-5"	422	267775	157.6	222.8
