year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13147,Hart County,GEORGIA,Rural,All,"1,000-4,999",4744
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13149,Heard County,GEORGIA,Urban,All,"500-999",2303
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13151,Henry County,GEORGIA,Urban,All,"5,000-9,999",3858
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13153,Houston County,GEORGIA,Urban,All,"5,000-9,999",7182
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13155,Irwin County,GEORGIA,Rural,All,"11-499",4891
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13157,Jackson County,GEORGIA,Rural,All,"1,000-4,999",4059
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13159,Jasper County,GEORGIA,Urban,All,"500-999",5260
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13161,Jeff Davis County,GEORGIA,Rural,All,"500-999",7574
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13163,Jefferson County,GEORGIA,Rural,All,"1,000-4,999",4256
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13165,Jenkins County,GEORGIA,Rural,All,"11-499",3878
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13167,Johnson County,GEORGIA,Rural,All,"500-999",4367
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13169,Jones County,GEORGIA,Urban,All,"500-999",5601
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13171,Lamar County,GEORGIA,Urban,All,"1,000-4,999",5064
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13173,Lanier County,GEORGIA,Urban,All,"11-499",5453
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13175,Laurens County,GEORGIA,Rural,All,"1,000-4,999",4607
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13177,Lee County,GEORGIA,Urban,All,"1,000-4,999",5733
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13179,Liberty County,GEORGIA,Urban,All,"1,000-4,999",5758
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13181,Lincoln County,GEORGIA,Rural,All,"500-999",4443
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13183,Long County,GEORGIA,Urban,All,"11-499",3503
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13185,Lowndes County,GEORGIA,Urban,All,"5,000-9,999",5618
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13187,Lumpkin County,GEORGIA,Rural,All,"1,000-4,999",4986
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13189,McDuffie County,GEORGIA,Urban,All,"1,000-4,999",4190
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13191,McIntosh County,GEORGIA,Urban,All,"500-999",5166
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13193,Macon County,GEORGIA,Rural,All,"500-999",4797
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13195,Madison County,GEORGIA,Urban,All,"1,000-4,999",5663
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13197,Marion County,GEORGIA,Urban,All,"11-499",1011
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13199,Meriwether County,GEORGIA,Urban,All,"1,000-4,999",5321
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13201,Miller County,GEORGIA,Rural,All,"11-499",8259
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13205,Mitchell County,GEORGIA,Rural,All,"1,000-4,999",4317
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13207,Monroe County,GEORGIA,Urban,All,"1,000-4,999",5185
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13209,Montgomery County,GEORGIA,Rural,All,"500-999",7527
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13211,Morgan County,GEORGIA,Rural,All,"1,000-4,999",4383
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13213,Murray County,GEORGIA,Urban,All,"1,000-4,999",6025
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13215,Muscogee County,GEORGIA,Urban,All,"10,000+",4393
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13217,Newton County,GEORGIA,Urban,All,"5,000-9,999",5995
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13219,Oconee County,GEORGIA,Urban,All,"1,000-4,999",4006
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13221,Oglethorpe County,GEORGIA,Urban,All,"500-999",4285
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13223,Paulding County,GEORGIA,Urban,All,"1,000-4,999",4638
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13225,Peach County,GEORGIA,Rural,All,"1,000-4,999",7319
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13227,Pickens County,GEORGIA,Urban,All,"1,000-4,999",3376
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13229,Pierce County,GEORGIA,Rural,All,"1,000-4,999",5852
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13231,Pike County,GEORGIA,Urban,All,"1,000-4,999",6137
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13233,Polk County,GEORGIA,Rural,All,"1,000-4,999",4324
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13235,Pulaski County,GEORGIA,Rural,All,"500-999",4879
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13237,Putnam County,GEORGIA,Rural,All,"1,000-4,999",4666
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13239,Quitman County,GEORGIA,Rural,All,"11-499",0
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13241,Rabun County,GEORGIA,Rural,All,"1,000-4,999",4493
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13243,Randolph County,GEORGIA,Rural,All,"11-499",4648
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13245,Richmond County,GEORGIA,Urban,All,"10,000+",3841
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13247,Rockdale County,GEORGIA,Urban,All,"1,000-4,999",5184
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13249,Schley County,GEORGIA,Rural,All,"11-499",0
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13251,Screven County,GEORGIA,Rural,All,"500-999",4939
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13253,Seminole County,GEORGIA,Rural,All,"500-999",8972
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13255,Spalding County,GEORGIA,Urban,All,"1,000-4,999",4949
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13257,Stephens County,GEORGIA,Rural,All,"1,000-4,999",5667
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13259,Stewart County,GEORGIA,Rural,All,"11-499",2277
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13261,Sumter County,GEORGIA,Rural,All,"1,000-4,999",5431
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13263,Talbot County,GEORGIA,Rural,All,"11-499",5212
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13265,Taliaferro County,GEORGIA,Rural,All,"11-499",11858
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13267,Tattnall County,GEORGIA,Rural,All,"1,000-4,999",4356
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13269,Taylor County,GEORGIA,Rural,All,"500-999",5066
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13271,Telfair County,GEORGIA,Rural,All,"500-999",6185
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13273,Terrell County,GEORGIA,Urban,All,"500-999",5082
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13275,Thomas County,GEORGIA,Rural,All,"1,000-4,999",4566
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13277,Tift County,GEORGIA,Rural,All,"1,000-4,999",6258
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13279,Toombs County,GEORGIA,Rural,All,"1,000-4,999",7652
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13281,Towns County,GEORGIA,Rural,All,"1,000-4,999",2128
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13283,Treutlen County,GEORGIA,Rural,All,"11-499",6402
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13285,Troup County,GEORGIA,Rural,All,"1,000-4,999",4268
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13287,Turner County,GEORGIA,Rural,All,"500-999",2534
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13289,Twiggs County,GEORGIA,Urban,All,"500-999",4705
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13291,Union County,GEORGIA,Rural,All,"1,000-4,999",3278
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13293,Upson County,GEORGIA,Rural,All,"1,000-4,999",4259
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13295,Walker County,GEORGIA,Urban,All,"1,000-4,999",4240
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13297,Walton County,GEORGIA,Urban,All,"5,000-9,999",4457
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13299,Ware County,GEORGIA,Rural,All,"1,000-4,999",5833
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13301,Warren County,GEORGIA,Rural,All,"11-499",1562
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13303,Washington County,GEORGIA,Rural,All,"1,000-4,999",4180
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13305,Wayne County,GEORGIA,Rural,All,"1,000-4,999",8703
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13307,Webster County,GEORGIA,Rural,All,"11-499",0
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13309,Wheeler County,GEORGIA,Rural,All,"11-499",5986
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13311,White County,GEORGIA,Rural,All,"1,000-4,999",3516
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13313,Whitfield County,GEORGIA,Urban,All,"5,000-9,999",6012
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13315,Wilcox County,GEORGIA,Rural,All,"500-999",6022
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13317,Wilkes County,GEORGIA,Rural,All,"500-999",7973
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13319,Wilkinson County,GEORGIA,Rural,All,"500-999",5557
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,13321,Worth County,GEORGIA,Urban,All,"1,000-4,999",4737
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,15001,Hawaii County,HAWAII,Rural,All,"10,000+",2271
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,15003,Honolulu County,HAWAII,Urban,All,"10,000+",2305
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,15007,Kauai County,HAWAII,Rural,All,"1,000-4,999",2369
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,15009,Maui County,HAWAII,Rural,All,"5,000-9,999",2761
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16001,Ada County,IDAHO,Urban,All,"10,000+",2114
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16003,Adams County,IDAHO,Rural,All,"11-499",1272
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16005,Bannock County,IDAHO,Urban,All,"1,000-4,999",2102
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16007,Bear Lake County,IDAHO,Rural,All,"500-999",3768
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16009,Benewah County,IDAHO,Rural,All,"1,000-4,999",1870
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16011,Bingham County,IDAHO,Rural,All,"1,000-4,999",2776
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16013,Blaine County,IDAHO,Rural,All,"1,000-4,999",1979
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16015,Boise County,IDAHO,Urban,All,"11-499",660
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16017,Bonner County,IDAHO,Rural,All,"1,000-4,999",1937
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16019,Bonneville County,IDAHO,Urban,All,"5,000-9,999",2917
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16021,Boundary County,IDAHO,Rural,All,"1,000-4,999",1726
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16023,Butte County,IDAHO,Rural,All,"11-499",4772
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16025,Camas County,IDAHO,Rural,All,"11-499",0
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16027,Canyon County,IDAHO,Urban,All,"5,000-9,999",2408
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16029,Caribou County,IDAHO,Rural,All,"500-999",2699
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16031,Cassia County,IDAHO,Rural,All,"1,000-4,999",3200
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16033,Clark County,IDAHO,Rural,All,"11-499",0
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16035,Clearwater County,IDAHO,Rural,All,"1,000-4,999",4280
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16037,Custer County,IDAHO,Rural,All,"500-999",2189
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16039,Elmore County,IDAHO,Rural,All,"1,000-4,999",2453
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16041,Franklin County,IDAHO,Urban,All,"500-999",5426
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16043,Fremont County,IDAHO,Rural,All,"500-999",1835
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16045,Gem County,IDAHO,Urban,All,"1,000-4,999",974
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16047,Gooding County,IDAHO,Rural,All,"1,000-4,999",3327
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16049,Idaho County,IDAHO,Rural,All,"1,000-4,999",4094
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16051,Jefferson County,IDAHO,Urban,All,"1,000-4,999",2880
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16053,Jerome County,IDAHO,Rural,All,"1,000-4,999",2284
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16055,Kootenai County,IDAHO,Urban,All,"10,000+",2584
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16057,Latah County,IDAHO,Rural,All,"1,000-4,999",2949
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16059,Lemhi County,IDAHO,Rural,All,"1,000-4,999",2022
2014,County,Prevention quality indicator (PQI),Unsmoothed age standardized,Base measure,Primary chronic conditions,"Prevention Quality Overall Composite (PQI #90)",Male,All,Dual & non-dual,16061,Lewis County,IDAHO,Rural,All,"500-999",3801
